record_key,stable_id,field_path,raw_value,enum_type,enum_label,value_origin
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.0.id,culture:adventurer-frontier,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.0.weight,0.86,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.1.id,culture:beastkin-pack,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.1.weight,0.89,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.2.id,culture:demon-contract,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.2.weight,0.92,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.3.id,culture:golem-core,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.3.weight,0.95,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.4.id,culture:harpy-aerie,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.4.weight,0.98,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.5.id,culture:kobold-toolclan,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.5.weight,1.01,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.6.id,culture:myconid-grove,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.6.weight,1.04,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.7.id,culture:orc-vigil,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.7.weight,1.07,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.8.id,culture:slime-confluence,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,otherCultureAttitudes.8.weight,1.1,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,assimilationDays,120,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,preferredRoles,0,FacilityRole,None,implicit-csharp-default
