kind,slug,title,game_version
item,facility-kit-11,고기 식당 설치 키트,0.0.1v
item,food-meat-pie,고기 파이,0.0.1v
item,facility-kit-1010,고기걸이 설치 키트,0.0.1v
item,food-roasted-meat,고기구이,0.0.1v
item,facility-kit-1001,고기그릴 설치 키트,0.0.1v
item,facility-kit-9852,고속 컨베이어 설치 키트,0.0.1v
item,apparel-golem-functional-lining,골렘 기능성 내피,0.0.1v
item,component-golem-core-case,골렘 핵 케이스,0.0.1v
item,facility-kit-1209,공개 형벌 장치 설치 키트,0.0.1v
item,facility-kit-8897,공명 조율실 설치 키트,0.0.1v
item,component-siege-counterweight,공성 균형추 조립품,0.0.1v
item,component-siege-reinforcement-kit,공성 보강 키트,0.0.1v
item,equipment-item-weapon-siege-arbalest,공성 쇠뇌,0.0.1v
item,evolution-catalyst-offense-1,공세 촉매 진행 1 · 1등급,0.0.1v
item,evolution-catalyst-offense-10,공세 촉매 진행 10 · 3등급,0.0.1v
item,evolution-catalyst-offense-11,공세 촉매 진행 11 · 3등급,0.0.1v
item,evolution-catalyst-offense-12,공세 촉매 진행 12 · 3등급,0.0.1v
item,evolution-catalyst-offense-13,공세 촉매 진행 13 · 3등급,0.0.1v
item,evolution-catalyst-offense-14,공세 촉매 진행 14 · 4등급,0.0.1v
item,evolution-catalyst-offense-15,공세 촉매 진행 15 · 4등급,0.0.1v
item,evolution-catalyst-offense-16,공세 촉매 진행 16 · 4등급,0.0.1v
item,evolution-catalyst-offense-17,공세 촉매 진행 17 · 4등급,0.0.1v
item,evolution-catalyst-offense-18,공세 촉매 진행 18 · 5등급,0.0.1v
item,evolution-catalyst-offense-19,공세 촉매 진행 19 · 5등급,0.0.1v
item,evolution-catalyst-offense-2,공세 촉매 진행 2 · 1등급,0.0.1v
item,evolution-catalyst-offense-20,공세 촉매 진행 20 · 5등급,0.0.1v
item,evolution-catalyst-offense-21,공세 촉매 진행 21 · 5등급,0.0.1v
item,evolution-catalyst-offense-3,공세 촉매 진행 3 · 1등급,0.0.1v
item,evolution-catalyst-offense-4,공세 촉매 진행 4 · 1등급,0.0.1v
item,evolution-catalyst-offense-5,공세 촉매 진행 5 · 1등급,0.0.1v
item,evolution-catalyst-offense-6,공세 촉매 진행 6 · 2등급,0.0.1v
item,evolution-catalyst-offense-7,공세 촉매 진행 7 · 2등급,0.0.1v
item,evolution-catalyst-offense-8,공세 촉매 진행 8 · 2등급,0.0.1v
item,evolution-catalyst-offense-9,공세 촉매 진행 9 · 2등급,0.0.1v
item,facility-kit-8811,공연 소품 보관대 설치 키트,0.0.1v
item,supply-performance-prop-box,공연 소품 상자,0.0.1v
item,facility-kit-1207,공연 위험 장치 설치 키트,0.0.1v
item,facility-kit-1208,공연 치료 구역 설치 키트,0.0.1v
item,component-factory-installation-plan,공장 설치 도면,0.0.1v
item,facility-kit-1502,공조기 설치 키트,0.0.1v
item,component-engineering-drawing,공학 도면,0.0.1v
item,material-granulated-powder,과립 화약,0.0.1v
item,facility-kit-8839,관절 지그 설치 키트,0.0.1v
item,equipment-item-armor-articulated-plate,관절식 판금갑,0.0.1v
item,apparel-miner-workwear,광부 작업복,0.0.1v
item,facility-kit-1078,광석 선별대 설치 키트,0.0.1v
item,facility-kit-8860,교실 설치 키트,0.0.1v
item,facility-kit-8881,교차계통 배양기 설치 키트,0.0.1v
item,medical-cross-lineage-medium,교차계통 안정화 배지,0.0.1v
item,facility-kit-8847,구성체 핵 공학대 설치 키트,0.0.1v
item,captivity-restraints,구속구,0.0.1v
item,wild-carcass-tunnel-mole,굴착두더지 사체,0.0.1v
item,facility-kit-8836,궁시 지그 설치 키트,0.0.1v
item,equipment-item-weapon-windlass-crossbow,권양 석궁,0.0.1v
item,facility-kit-8837,권양 작업대 설치 키트,0.0.1v
item,evolution-catalyst-authority-1,권위 촉매 진행 1 · 1등급,0.0.1v
item,evolution-catalyst-authority-10,권위 촉매 진행 10 · 3등급,0.0.1v
item,evolution-catalyst-authority-11,권위 촉매 진행 11 · 3등급,0.0.1v
item,evolution-catalyst-authority-12,권위 촉매 진행 12 · 3등급,0.0.1v
item,evolution-catalyst-authority-13,권위 촉매 진행 13 · 3등급,0.0.1v
item,evolution-catalyst-authority-14,권위 촉매 진행 14 · 4등급,0.0.1v
item,evolution-catalyst-authority-15,권위 촉매 진행 15 · 4등급,0.0.1v
item,evolution-catalyst-authority-16,권위 촉매 진행 16 · 4등급,0.0.1v
item,evolution-catalyst-authority-17,권위 촉매 진행 17 · 4등급,0.0.1v
item,evolution-catalyst-authority-18,권위 촉매 진행 18 · 5등급,0.0.1v
item,evolution-catalyst-authority-19,권위 촉매 진행 19 · 5등급,0.0.1v
item,evolution-catalyst-authority-2,권위 촉매 진행 2 · 1등급,0.0.1v
item,evolution-catalyst-authority-20,권위 촉매 진행 20 · 5등급,0.0.1v
item,evolution-catalyst-authority-21,권위 촉매 진행 21 · 5등급,0.0.1v
item,evolution-catalyst-authority-3,권위 촉매 진행 3 · 1등급,0.0.1v
item,evolution-catalyst-authority-4,권위 촉매 진행 4 · 1등급,0.0.1v
item,evolution-catalyst-authority-5,권위 촉매 진행 5 · 1등급,0.0.1v
item,evolution-catalyst-authority-6,권위 촉매 진행 6 · 2등급,0.0.1v
item,evolution-catalyst-authority-7,권위 촉매 진행 7 · 2등급,0.0.1v
item,evolution-catalyst-authority-8,권위 촉매 진행 8 · 2등급,0.0.1v
item,evolution-catalyst-authority-9,권위 촉매 진행 9 · 2등급,0.0.1v
item,facility-kit-1081,귀금 세공대 설치 키트,0.0.1v
item,relic-faction-harpy-3,귀환노래 방울,0.0.1v
item,relic-faction-myconid-2,균맥 절단칼,0.0.1v
item,medicine-mycelial-culture-pack,균사 배양 팩,0.0.1v
item,supply-mushroom-substrate,균사 재배 배지,0.0.1v
item,facility-kit-8813,균사 재배 선반 설치 키트,0.0.1v
item,resource-shade-fiber,그늘섬유,0.0.1v
item,seed-lot-shade-fiber,그늘섬유 종자,0.0.1v
item,yarn-shade-cloth,그늘천 원사,0.0.1v
item,wild-carcass-shadow-wolf,그림자늑대 사체,0.0.1v
item,wild-carcass-shadow-hare,그림자토끼 사체,0.0.1v
item,craft-gold-ornament,금 장식,0.0.1v
item,facility-kit-9961,금고각인 쇠뇌대 설치 키트,0.0.1v
item,resource-gold-ore,금광석,0.0.1v
item,material-gold-ingot,금괴,0.0.1v
item,waste-forbidden-rot,금기 부패물,0.0.1v
item,dark-humanoid-meat,금기의 고기,0.0.1v
item,facility-kit-8827,기계 기초대 설치 키트,0.0.1v
item,component-machine-parts,기계 부품,0.0.1v
item,tool-weather-observation-kit,기상 관측 도구함,0.0.1v
item,facility-kit-8851,기상 관측탑 설치 키트,0.0.1v
item,captivity-memory-residue,기억 잔재,0.0.1v
item,component-climate-control-manifold,기후 제어 매니폴드,0.0.1v
item,facility-kit-8856,기후 제어실 설치 키트,0.0.1v
item,facility-kit-8888,기후 지도실 설치 키트,0.0.1v
item,facility-kit-1008,긴벤치 설치 키트,0.0.1v
item,resource-trail-charm,길잡이 부적,0.0.1v
item,resource-feather,깃털,0.0.1v
item,relic-faction-kobold-1,깊은톱니 대가도장,0.0.1v
item,husbandry-bedding,깔짚,0.0.1v
item,resource-clean-water,깨끗한 물,0.0.1v
item,apparel-tail-ribbon,꼬리 리본,0.0.1v
item,apparel-tail-guard,꼬리 보호대,0.0.1v
item,equipment-item-shield-wood,나무 방패,0.0.1v
item,survival-raw-food,날 식재료,0.0.1v
item,medicine-wing-splint-kit,날개 고정 키트,0.0.1v
item,apparel-wing-cloak,날개 망토,0.0.1v
item,apparel-wing-harness,날개 멜빵,0.0.1v
item,component-lead-counterweight,납 균형추,0.0.1v
item,resource-lead-ore,납광석,0.0.1v
item,material-lead-ingot,납괴,0.0.1v
item,material-lead-shot,납탄,0.0.1v
item,facility-kit-8,내벽 문 설치 키트,0.0.1v
item,facility-kit-7,내벽 설치 키트,0.0.1v
item,apparel-heat-work-suit,내열 작업복,0.0.1v
item,apparel-long-underpants,내의 바지,0.0.1v
item,facility-kit-8828,냉각 매니폴드 설치 키트,0.0.1v
item,facility-kit-1501,냉각기 설치 키트,0.0.1v
item,facility-kit-1611,냉장 준비대 설치 키트,0.0.1v
item,facility-kit-8865,노인 병상 설치 키트,0.0.1v
item,facility-kit-8863,노화 평가대 설치 키트,0.0.1v
item,apparel-farmer-workwear,농부 작업복,0.0.1v
item,surgery-prosthetic-brain,뇌 보철,0.0.1v
item,equipment-item-armor-padded-hood,누비 두건,0.0.1v
item,equipment-item-armor-gambeson,누비옷,0.0.1v
item,equipment-item-weapon-dagger,단검,0.0.1v
item,equipment-item-weapon-shortbow,단궁,0.0.1v
item,food-egg-pancake,달걀전,0.0.1v
item,facility-kit-1601,담금·당화조 설치 키트,0.0.1v
item,equipment-item-weapon-greatsword,대검,0.0.1v
item,facility-kit-1043,대련매트 설치 키트,0.0.1v
item,facility-kit-1626,대장 도구함 설치 키트,0.0.1v
item,facility-kit-1093,대장간 설치 키트,0.0.1v
item,facility-kit-1019,대장작업대 설치 키트,0.0.1v
item,apparel-smith-apron,대장장이 앞치마,0.0.1v
item,facility-kit-9202,대협약 회당 설치 키트,0.0.1v
item,equipment-item-shield-tower,대형 방패,0.0.1v
item,facility-kit-1050,대형보관선반 설치 키트,0.0.1v
item,facility-kit-1005,대형연회식탁 설치 키트,0.0.1v
item,facility-kit-1620,도가니 선반 설치 키트,0.0.1v
item,facility-kit-8861,도제 작업대 설치 키트,0.0.1v
item,relic-faction-kobold-3,도제명판 원본,0.0.1v
item,craft-toxic-trap-coating,독성 함정 도포제,0.0.1v
item,relic-faction-golem-2,돌맥 조율쇠,0.0.1v
item,medicine-vaccine-cave-flu,동굴 독감 백신,0.0.1v
item,sample-antigen-cave-flu,동굴 독감 항원 표본,0.0.1v
item,material-cave-silk,동굴 비단,0.0.1v
item,yarn-cave-silk,동굴 비단 원사,0.0.1v
item,fiber-cave-silk,동굴 비단 원섬유,0.0.1v
item,facility-kit-8803,동굴 재배 선반 설치 키트,0.0.1v
item,wild-carcass-silk-spider,동굴명주거미 사체,0.0.1v
item,resource-cave-mushroom,동굴버섯,0.0.1v
item,seed-lot-cave-mushroom,동굴버섯 종균,0.0.1v
item,food-mushroom-soup,동굴버섯국,0.0.1v
item,wild-carcass-cave-hound,동굴사냥개 사체,0.0.1v
item,wild-carcass-cave-rat,동굴쥐 사체,0.0.1v
item,component-powered-armor-joint,동력 갑주 관절,0.0.1v
item,tool-powered-tool-head,동력 공구날,0.0.1v
item,facility-kit-8821,동력 공구날 연마대 설치 키트,0.0.1v
item,facility-kit-9313,동력 방적기 설치 키트,0.0.1v
item,equipment-item-shield-powered,동력 방패,0.0.1v
item,equipment-item-armor-powered-harness,동력 보조 갑주,0.0.1v
item,facility-kit-9305,동력 세탁·건조기 설치 키트,0.0.1v
item,facility-kit-9314,동력 직조기 설치 키트,0.0.1v
item,equipment-item-weapon-powered-striking-gauntlet,동력 타격장갑,0.0.1v
item,supply-alliance-signal-kit,동맹 신호 키트,0.0.1v
item,facility-kit-8812,동맹 신호기 설치 키트,0.0.1v
item,waste-animal-rot,동물성 부패물,0.0.1v
item,resource-rune-dust,룬 가루,0.0.1v
item,component-rune-conductor,룬 도체,0.0.1v
item,medical-rune-hibernation-catalyst,룬 동면 촉매,0.0.1v
item,facility-kit-8870,룬 동면실 설치 키트,0.0.1v
item,equipment-item-shield-rune,룬 방패,0.0.1v
item,equipment-rune-cold-suit,룬 방한복,0.0.1v
item,component-rune-bus-coupler,룬 버스 결합기,0.0.1v
item,facility-kit-8823,룬 버스 결합기 설치 키트,0.0.1v
item,facility-kit-9513,룬 봉합기 설치 키트,0.0.1v
item,equipment-item-armor-rune-ward-mail,룬 수호 사슬갑옷,0.0.1v
item,tool-rune-identification-lens,룬 식별 렌즈,0.0.1v
item,medicine-rune-slime-patch,룬 점액 패치,0.0.1v
item,component-rune-purification-crystal,룬 정화 결정,0.0.1v
item,facility-kit-9822,룬 정화 시설 설치 키트,0.0.1v
item,component-rune-control-panel,룬 제어반,0.0.1v
item,facility-kit-8833,룬 제어반 설치 키트,0.0.1v
item,component-rune-tuning-shield,룬 조율 차폐판,0.0.1v
item,facility-kit-9826,룬 조율실 설치 키트,0.0.1v
item,ammo-rune-cartridge,룬 탄약통,0.0.1v
item,equipment-item-weapon-rune-bow,룬 활,0.0.1v
item,material-rune-leather,룬가죽,0.0.1v
item,component-rune-leather-lining,룬가죽 장비 안감,0.0.1v
item,component-rune-leather-strap,룬가죽 조율 끈,0.0.1v
item,equipment-item-weapon-rune-blade,룬검,0.0.1v
item,wild-carcass-rune-deer,룬사슴 사체,0.0.1v
item,facility-kit-1038,룬안정기 설치 키트,0.0.1v
item,ammo-bolt-rune,룬촉 볼트,0.0.1v
item,ammo-arrow-rune,룬촉 화살,0.0.1v
item,facility-kit-8819,마구 선반 설치 키트,0.0.1v
item,drug-mana-awakener,마나 각성제,0.0.1v
item,resource-mana-crystal,마나 결정,0.0.1v
item,equipment-item-weapon-mana-lance,마나 랜스,0.0.1v
item,facility-kit-9812,마나 발전기 설치 키트,0.0.1v
item,equipment-item-shield-mana-buckler,마나 버클러,0.0.1v
item,facility-kit-1622,마나 안정기 설치 키트,0.0.1v
item,facility-kit-1625,마나 응축기 설치 키트,0.0.1v
item,ammo-mana-disruptor-bolt,마나 차단 볼트,0.0.1v
item,component-mana-shield-plate,마나 차폐판,0.0.1v
item,tool-mana-probe,마나 탐침,0.0.1v
item,material-mana-alloy,마나 합금,0.0.1v
item,wild-carcass-mana-wisp,마나도깨비불 사체,0.0.1v
item,medicine-vaccine-mana-pox,마나두창 백신,0.0.1v
item,sample-antigen-mana-pox,마나두창 항원 표본,0.0.1v
item,facility-kit-17,마력 저장소 설치 키트,0.0.1v
item,facility-kit-1056,마력보관함 설치 키트,0.0.1v
item,facility-kit-1036,마력수정선반 설치 키트,0.0.1v
item,facility-kit-1037,마력저장조 설치 키트,0.0.1v
item,facility-kit-9505,마취 장치 설치 키트,0.0.1v
item,medicine-anesthetic,마취제,0.0.1v
item,medicine-mana-core-restraint,마핵 구속구,0.0.1v
item,medical-mana-core-case,마핵 케이스,0.0.1v
item,facility-kit-8866,만성 관리실 설치 키트,0.0.1v
item,apparel-cloak,망토,0.0.1v
item,material-malt,맥아,0.0.1v
item,food-malt-porridge,맥아죽,0.0.1v
item,facility-kit-8896,멘토 학원 설치 키트,0.0.1v
item,food-boar-stew,멧돼지 스튜,0.0.1v
item,facility-kit-9510,면역 조절기 설치 키트,0.0.1v
item,medicine-immunosuppressant,면역억제제,0.0.1v
item,apparel-hat,모자,0.0.1v
item,apparel-scarf,목도리,0.0.1v
item,facility-kit-1710,목욕 위생대 설치 키트,0.0.1v
item,facility-kit-1701,목욕 접수대 설치 키트,0.0.1v
item,facility-kit-1060,목욕통 설치 키트,0.0.1v
item,material-lumber,목재,0.0.1v
item,facility-kit-9601,목재 바리케이드 설치 키트,0.0.1v
item,facility-kit-1618,목재 처리조 설치 키트,0.0.1v
item,facility-kit-1006,목제의자 설치 키트,0.0.1v
item,resource-dreamleaf,몽엽,0.0.1v
item,seed-lot-dreamleaf,몽엽 종자,0.0.1v
item,drug-dreamleaf-analgesic,몽엽 진통제,0.0.1v
item,facility-kit-1092,몽직기 설치 키트,0.0.1v
item,material-dreamweave,몽직물,0.0.1v
item,component-dreamweave-rune-lining,몽직물 룬 안감,0.0.1v
item,yarn-dreamweave,몽직물 원사,0.0.1v
item,craft-dreamweave-ritual-banner,몽직물 의식 장식,0.0.1v
item,relic-faction-kobold-2,무결점 태엽,0.0.1v
item,apparel-sterile-gown,무균 가운,0.0.1v
item,medical-sterile-mycelium-graft,무균 균사 이식편,0.0.1v
item,material-sterile-composite,무균 복합재,0.0.1v
item,medical-sterile-bandage,무균 붕대,0.0.1v
item,facility-kit-1624,무균 약품 보관함 설치 키트,0.0.1v
item,textile-sterile-cloth,무균 천,0.0.1v
item,facility-kit-8834,무기 도면걸이 설치 키트,0.0.1v
item,apparel-weapon-vigil-cloak,무기 철야 망토,0.0.1v
item,facility-kit-1016,무기거치대 설치 키트,0.0.1v
item,facility-kit-1055,무기로커 설치 키트,0.0.1v
item,facility-kit-1018,무기보관함 설치 키트,0.0.1v
item,facility-kit-5,무기상점 설치 키트,0.0.1v
item,facility-kit-13,무기점 설치 키트,0.0.1v
item,facility-kit-1084,무두질대 설치 키트,0.0.1v
item,relic-faction-beastkin-2,무리뼈 호각,0.0.1v
item,relic-faction-demon-3,무효조항 두루마리,0.0.1v
item,facility-kit-1,문 설치 키트,0.0.1v
item,facility-kit-1804,문 연동 강화 낙하문 설치 키트,0.0.1v
item,facility-kit-9302,문양·장식 작업대 설치 키트,0.0.1v
item,facility-kit-8804,문장 깃발 제작대 설치 키트,0.0.1v
item,facility-kit-9819,물통 충전소 설치 키트,0.0.1v
item,offense-unappraised-loot,미감정 전리품,0.0.1v
item,facility-kit-1600,미세 체 선반 설치 키트,0.0.1v
item,material-flour,밀가루,0.0.1v
item,component-sealed-seasonal-container,밀폐형 계절 보관함,0.0.1v
item,facility-kit-1063,바닥배수구 설치 키트,0.0.1v
item,facility-kit-1065,바닥화로 설치 키트,0.0.1v
item,apparel-trousers,바지,0.0.1v
item,apparel-shorts,반바지,0.0.1v
item,equipment-item-weapon-repeating-crossbow,반복 석궁,0.0.1v
item,material-dough,반죽,0.0.1v
item,wild-carcass-glow-moth,발광나방 사체,0.0.1v
item,apparel-footwraps,발싸개,0.0.1v
item,ammo-blasting-charge,발파 장약,0.0.1v
item,craft-fermented-vinegar,발효 식초,0.0.1v
item,food-fermented-pickle,발효 절임,0.0.1v
item,material-fermented-liquor,발효액,0.0.1v
item,food-night-spirit,밤 증류주,0.0.1v
item,resource-night-grape,밤포도,0.0.1v
item,material-syrup,밤포도 시럽,0.0.1v
item,seed-lot-night-grape,밤포도 종자,0.0.1v
item,drug-night-wine,밤포도주,0.0.1v
item,material-rope,밧줄,0.0.1v
item,facility-kit-8882,방 배정대 설치 키트,0.0.1v
item,component-room-partition-kit,방 칸막이 키트,0.0.1v
item,facility-kit-8816,방부 처리 목재대 설치 키트,0.0.1v
item,apparel-waterproof-work-suit,방수 작업복,0.0.1v
item,facility-kit-8899,방어 제어반 설치 키트,0.0.1v
item,facility-kit-1801,방어 통제대 설치 키트,0.0.1v
item,facility-kit-8835,방어구 맞춤대 설치 키트,0.0.1v
item,facility-kit-8824,방어시설 장전기 설치 키트,0.0.1v
item,supply-defense-mixed-ammo-box,방어시설용 혼합 탄약 상자,0.0.1v
item,facility-kit-8891,방제 조제대 설치 키트,0.0.1v
item,equipment-item-armor-blast-coat,방폭 외투,0.0.1v
item,component-blast-coat-shell,방폭 외투 내피,0.0.1v
item,facility-kit-1072,방표지판 설치 키트,0.0.1v
item,equipment-cold-work-suit,방한 작업복,0.0.1v
item,material-ration-mixture,배급식 혼합물,0.0.1v
item,facility-kit-1505,배기팬 설치 키트,0.0.1v
item,facility-kit-8848,배식 운영판 설치 키트,0.0.1v
item,facility-kit-1003,배식카운터 설치 키트,0.0.1v
item,facility-kit-8876,백신 연구실 설치 키트,0.0.1v
item,facility-kit-1708,뱀파이어 전용 좌석 설치 키트,0.0.1v
item,equipment-item-shield-buckler,버클러,0.0.1v
item,facility-kit-8855,번식 일정 축사 설치 키트,0.0.1v
item,record-breeding-ledger,번식 장부,0.0.1v
item,facility-kit-8817,번식 장부대 설치 키트,0.0.1v
item,facility-kit-8814,벌목 키트 걸이 설치 키트,0.0.1v
item,material-mending-scrap,범용 수선 조각,0.0.1v
item,evolution-residue-1,범용 촉매 잔재 진행 1 · 1등급,0.0.1v
item,evolution-residue-10,범용 촉매 잔재 진행 10 · 3등급,0.0.1v
item,evolution-residue-11,범용 촉매 잔재 진행 11 · 3등급,0.0.1v
item,evolution-residue-12,범용 촉매 잔재 진행 12 · 3등급,0.0.1v
item,evolution-residue-13,범용 촉매 잔재 진행 13 · 3등급,0.0.1v
item,evolution-residue-14,범용 촉매 잔재 진행 14 · 4등급,0.0.1v
item,evolution-residue-15,범용 촉매 잔재 진행 15 · 4등급,0.0.1v
item,evolution-residue-16,범용 촉매 잔재 진행 16 · 4등급,0.0.1v
item,evolution-residue-17,범용 촉매 잔재 진행 17 · 4등급,0.0.1v
item,evolution-residue-18,범용 촉매 잔재 진행 18 · 5등급,0.0.1v
item,evolution-residue-19,범용 촉매 잔재 진행 19 · 5등급,0.0.1v
item,evolution-residue-2,범용 촉매 잔재 진행 2 · 1등급,0.0.1v
item,evolution-residue-20,범용 촉매 잔재 진행 20 · 5등급,0.0.1v
item,evolution-residue-21,범용 촉매 잔재 진행 21 · 5등급,0.0.1v
item,evolution-residue-3,범용 촉매 잔재 진행 3 · 1등급,0.0.1v
item,evolution-residue-4,범용 촉매 잔재 진행 4 · 1등급,0.0.1v
item,evolution-residue-5,범용 촉매 잔재 진행 5 · 1등급,0.0.1v
item,evolution-residue-6,범용 촉매 잔재 진행 6 · 2등급,0.0.1v
item,evolution-residue-7,범용 촉매 잔재 진행 7 · 2등급,0.0.1v
item,evolution-residue-8,범용 촉매 잔재 진행 8 · 2등급,0.0.1v
item,evolution-residue-9,범용 촉매 잔재 진행 9 · 2등급,0.0.1v
item,evolution-catalyst-universal-1,범용 촉매 진행 1 · 1등급,0.0.1v
item,evolution-catalyst-universal-10,범용 촉매 진행 10 · 3등급,0.0.1v
item,evolution-catalyst-universal-11,범용 촉매 진행 11 · 3등급,0.0.1v
item,evolution-catalyst-universal-12,범용 촉매 진행 12 · 3등급,0.0.1v
item,evolution-catalyst-universal-13,범용 촉매 진행 13 · 3등급,0.0.1v
item,evolution-catalyst-universal-14,범용 촉매 진행 14 · 4등급,0.0.1v
item,evolution-catalyst-universal-15,범용 촉매 진행 15 · 4등급,0.0.1v
item,evolution-catalyst-universal-16,범용 촉매 진행 16 · 4등급,0.0.1v
item,evolution-catalyst-universal-17,범용 촉매 진행 17 · 4등급,0.0.1v
item,evolution-catalyst-universal-18,범용 촉매 진행 18 · 5등급,0.0.1v
item,evolution-catalyst-universal-19,범용 촉매 진행 19 · 5등급,0.0.1v
item,evolution-catalyst-universal-2,범용 촉매 진행 2 · 1등급,0.0.1v
item,evolution-catalyst-universal-20,범용 촉매 진행 20 · 5등급,0.0.1v
item,evolution-catalyst-universal-21,범용 촉매 진행 21 · 5등급,0.0.1v
item,evolution-catalyst-universal-3,범용 촉매 진행 3 · 1등급,0.0.1v
item,evolution-catalyst-universal-4,범용 촉매 진행 4 · 1등급,0.0.1v
item,evolution-catalyst-universal-5,범용 촉매 진행 5 · 1등급,0.0.1v
item,evolution-catalyst-universal-6,범용 촉매 진행 6 · 2등급,0.0.1v
item,evolution-catalyst-universal-7,범용 촉매 진행 7 · 2등급,0.0.1v
item,evolution-catalyst-universal-8,범용 촉매 진행 8 · 2등급,0.0.1v
item,evolution-catalyst-universal-9,범용 촉매 진행 9 · 2등급,0.0.1v
item,facility-kit-1608,벽돌 오븐 설치 키트,0.0.1v
item,facility-kit-1805,벽면 발사구 설치 키트,0.0.1v
item,facility-kit-1064,벽횃불 설치 키트,0.0.1v
item,facility-kit-1057,변기 설치 키트,0.0.1v
item,facility-kit-9815,변압 제어반 설치 키트,0.0.1v
item,facility-kit-8898,보안 거래 금고 설치 키트,0.0.1v
item,facility-kit-1704,보온 배식대 설치 키트,0.0.1v
item,equipment-slime-warming-pad,보온 점액 패드,0.0.1v
item,facility-kit-8858,보육실 설치 키트,0.0.1v
item,food-preserved-ration,보존 배급식,0.0.1v
item,survival-preserved-food,보존 식량,0.0.1v
item,food-preserved-vegetable,보존 채식,0.0.1v
item,facility-kit-9506,보철 조립대 설치 키트,0.0.1v
item,facility-kit-8884,보호자 등록소 설치 키트,0.0.1v
item,facility-kit-1500,보호장비보관함 설치 키트,0.0.1v
item,facility-kit-0,복도 설치 키트,0.0.1v
item,facility-kit-1800,복도 침입 감지기 설치 키트,0.0.1v
item,component-corridor-detonator,복도식 기폭 장치,0.0.1v
item,equipment-item-weapon-composite-bow,복합궁,0.0.1v
item,ammo-bolt,볼트,0.0.1v
item,facility-kit-9205,봉인 생태정원 설치 키트,0.0.1v
item,material-rot-toxin,부패 독소,0.0.1v
item,wild-rot,부패물,0.0.1v
item,facility-kit-8842,부품 감정대 설치 키트,0.0.1v
item,facility-kit-8843,부품 복원 작업대 설치 키트,0.0.1v
item,resource-manure,분뇨,0.0.1v
item,facility-kit-1713,분리 계산대 설치 키트,0.0.1v
item,facility-kit-1606,분별 증류탑 설치 키트,0.0.1v
item,relic-faction-beastkin-3,붉은사냥 망토핀,0.0.1v
item,equipment-item-armor-brigandine,브리간딘,0.0.1v
item,component-brigandine-padding,브리간딘 안감,0.0.1v
item,apparel-blouse,블라우스,0.0.1v
item,craft-soap,비누,0.0.1v
item,equipment-item-armor-scale-coat,비늘 외투,0.0.1v
item,facility-kit-9512,비전 개조대 설치 키트,0.0.1v
item,research-blueprint-6193,비전 공명 설계도,0.0.1v
item,facility-kit-1082,비전 단조대 설치 키트,0.0.1v
item,record-arcane-index,비전 색인철,0.0.1v
item,facility-kit-9208,비전 승천탑 설치 키트,0.0.1v
item,research-blueprint-6104,비전 연구 설계도,0.0.1v
item,evolution-catalyst-arcane-1,비전 촉매 진행 1 · 1등급,0.0.1v
item,evolution-catalyst-arcane-10,비전 촉매 진행 10 · 3등급,0.0.1v
item,evolution-catalyst-arcane-11,비전 촉매 진행 11 · 3등급,0.0.1v
item,evolution-catalyst-arcane-12,비전 촉매 진행 12 · 3등급,0.0.1v
item,evolution-catalyst-arcane-13,비전 촉매 진행 13 · 3등급,0.0.1v
item,evolution-catalyst-arcane-14,비전 촉매 진행 14 · 4등급,0.0.1v
item,evolution-catalyst-arcane-15,비전 촉매 진행 15 · 4등급,0.0.1v
item,evolution-catalyst-arcane-16,비전 촉매 진행 16 · 4등급,0.0.1v
item,evolution-catalyst-arcane-17,비전 촉매 진행 17 · 4등급,0.0.1v
item,evolution-catalyst-arcane-18,비전 촉매 진행 18 · 5등급,0.0.1v
item,evolution-catalyst-arcane-19,비전 촉매 진행 19 · 5등급,0.0.1v
item,evolution-catalyst-arcane-2,비전 촉매 진행 2 · 1등급,0.0.1v
item,evolution-catalyst-arcane-20,비전 촉매 진행 20 · 5등급,0.0.1v
item,evolution-catalyst-arcane-21,비전 촉매 진행 21 · 5등급,0.0.1v
item,evolution-catalyst-arcane-3,비전 촉매 진행 3 · 1등급,0.0.1v
item,evolution-catalyst-arcane-4,비전 촉매 진행 4 · 1등급,0.0.1v
item,evolution-catalyst-arcane-5,비전 촉매 진행 5 · 1등급,0.0.1v
item,evolution-catalyst-arcane-6,비전 촉매 진행 6 · 2등급,0.0.1v
item,evolution-catalyst-arcane-7,비전 촉매 진행 7 · 2등급,0.0.1v
item,evolution-catalyst-arcane-8,비전 촉매 진행 8 · 2등급,0.0.1v
item,evolution-catalyst-arcane-9,비전 촉매 진행 9 · 2등급,0.0.1v
item,resource-bone,뼈,0.0.1v
item,craft-bone-charm,뼈뿔 장신구,0.0.1v
item,ammo-bolt-bone,뼈촉 볼트,0.0.1v
item,ammo-arrow-bone,뼈촉 화살,0.0.1v
item,resource-horn,뿔,0.0.1v
item,apparel-horn-ring,뿔 고리,0.0.1v
item,facility-kit-1041,사격과녁 설치 키트,0.0.1v
item,facility-kit-1089,사료 배합대 설치 키트,0.0.1v
item,equipment-item-armor-mail-shirt,사슬 갑옷,0.0.1v
item,equipment-item-armor-mail-coif,사슬 두건,0.0.1v
item,material-chain-mesh,사슬 망,0.0.1v
item,facility-kit-8838,사슬 조립틀 설치 키트,0.0.1v
item,apparel-keeper-coat,사육사 외투,0.0.1v
item,feed-silage,사일리지,0.0.1v
