target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:rune-purification-crystal,ProductionRecipeSO,recipe:component:rune-purification-crystal,ProductionRecipeSO|recipe:component:rune-purification-crystal,produces-or-unlocks,component:rune-purification-crystal,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:rune-purification-crystal,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R114_룬_정화_결정.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:mana-alloy,ProductionRecipeSO,recipe:component:rune-purification-crystal,ProductionRecipeSO|recipe:component:rune-purification-crystal,requires,material:mana-alloy,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:mana-alloy,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R114_룬_정화_결정.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:mana-crystal,ProductionRecipeSO,recipe:component:rune-purification-crystal,ProductionRecipeSO|recipe:component:rune-purification-crystal,requires,resource:mana-crystal,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:mana-crystal,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R114_룬_정화_결정.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:rune-tuning-shield,ProductionRecipeSO,recipe:component:rune-tuning-shield,ProductionRecipeSO|recipe:component:rune-tuning-shield,produces-or-unlocks,component:rune-tuning-shield,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:rune-tuning-shield,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R32_룬_조율_차폐판.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:mana-shield-plate,ProductionRecipeSO,recipe:component:rune-tuning-shield,ProductionRecipeSO|recipe:component:rune-tuning-shield,requires,component:mana-shield-plate,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:mana-shield-plate,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R32_룬_조율_차폐판.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:rune-conductor,ProductionRecipeSO,recipe:component:rune-tuning-shield,ProductionRecipeSO|recipe:component:rune-tuning-shield,requires,component:rune-conductor,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:rune-conductor,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R32_룬_조율_차폐판.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:sealed-seasonal-container,ProductionRecipeSO,recipe:component:sealed-seasonal-container,ProductionRecipeSO|recipe:component:sealed-seasonal-container,produces-or-unlocks,component:sealed-seasonal-container,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:sealed-seasonal-container,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R103_밀폐형_계절_보관함.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:hardened-leather,ProductionRecipeSO,recipe:component:sealed-seasonal-container,ProductionRecipeSO|recipe:component:sealed-seasonal-container,requires,material:hardened-leather,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:hardened-leather,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R103_밀폐형_계절_보관함.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:laminated-lumber,ProductionRecipeSO,recipe:component:sealed-seasonal-container,ProductionRecipeSO|recipe:component:sealed-seasonal-container,requires,material:laminated-lumber,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:laminated-lumber,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R103_밀폐형_계절_보관함.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:siege-counterweight,ProductionRecipeSO,recipe:component:siege-counterweight,ProductionRecipeSO|recipe:component:siege-counterweight,produces-or-unlocks,component:siege-counterweight,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:siege-counterweight,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R31_공성_균형추_조립품.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:lead-counterweight,ProductionRecipeSO,recipe:component:siege-counterweight,ProductionRecipeSO|recipe:component:siege-counterweight,requires,component:lead-counterweight,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:lead-counterweight,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R31_공성_균형추_조립품.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:machine-parts,ProductionRecipeSO,recipe:component:siege-counterweight,ProductionRecipeSO|recipe:component:siege-counterweight,requires,component:machine-parts,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:machine-parts,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R31_공성_균형추_조립품.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:siege-reinforcement-kit,ProductionRecipeSO,recipe:component:siege-reinforcement-kit,ProductionRecipeSO|recipe:component:siege-reinforcement-kit,produces-or-unlocks,component:siege-reinforcement-kit,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:siege-reinforcement-kit,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R107_공성_보강_키트.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:machine-parts,ProductionRecipeSO,recipe:component:siege-reinforcement-kit,ProductionRecipeSO|recipe:component:siege-reinforcement-kit,requires,component:machine-parts,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:machine-parts,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R107_공성_보강_키트.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:plate-blank,ProductionRecipeSO,recipe:component:siege-reinforcement-kit,ProductionRecipeSO|recipe:component:siege-reinforcement-kit,requires,material:plate-blank,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:plate-blank,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R107_공성_보강_키트.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:stock-sensor-panel,ProductionRecipeSO,recipe:component:stock-sensor-panel,ProductionRecipeSO|recipe:component:stock-sensor-panel,produces-or-unlocks,component:stock-sensor-panel,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:stock-sensor-panel,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R24_재고_감지반.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:machine-parts,ProductionRecipeSO,recipe:component:stock-sensor-panel,ProductionRecipeSO|recipe:component:stock-sensor-panel,requires,component:machine-parts,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:machine-parts,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R24_재고_감지반.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:precision-parts,ProductionRecipeSO,recipe:component:stock-sensor-panel,ProductionRecipeSO|recipe:component:stock-sensor-panel,requires,component:precision-parts,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:precision-parts,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R24_재고_감지반.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:temporal-stasis-seal,ProductionRecipeSO,recipe:component:temporal-stasis-seal,ProductionRecipeSO|recipe:component:temporal-stasis-seal,produces-or-unlocks,component:temporal-stasis-seal,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:temporal-stasis-seal,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R55_시간_고정_인장.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:mana-shield-plate,ProductionRecipeSO,recipe:component:temporal-stasis-seal,ProductionRecipeSO|recipe:component:temporal-stasis-seal,requires,component:mana-shield-plate,1,,inputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:mana-shield-plate,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R55_시간_고정_인장.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:precision-parts,ProductionRecipeSO,recipe:component:temporal-stasis-seal,ProductionRecipeSO|recipe:component:temporal-stasis-seal,requires,component:precision-parts,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:precision-parts,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R55_시간_고정_인장.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:rune-conductor,ProductionRecipeSO,recipe:component:temporal-stasis-seal,ProductionRecipeSO|recipe:component:temporal-stasis-seal,requires,component:rune-conductor,2,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:rune-conductor,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R55_시간_고정_인장.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:mana-crystal,ProductionRecipeSO,recipe:component:temporal-stasis-seal,ProductionRecipeSO|recipe:component:temporal-stasis-seal,requires,resource:mana-crystal,2,,inputs.3.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:mana-crystal,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R55_시간_고정_인장.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:textile-hardener,ProductionRecipeSO,recipe:component:textile-hardener,ProductionRecipeSO|recipe:component:textile-hardener,produces-or-unlocks,component:textile-hardener,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:textile-hardener,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R52_직물_경화제.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:starch,ProductionRecipeSO,recipe:component:textile-hardener,ProductionRecipeSO|recipe:component:textile-hardener,requires,material:starch,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:starch,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R52_직물_경화제.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:clean-water,ProductionRecipeSO,recipe:component:textile-hardener,ProductionRecipeSO|recipe:component:textile-hardener,requires,resource:clean-water,3,,inputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:clean-water,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R52_직물_경화제.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:dark-resin,ProductionRecipeSO,recipe:component:textile-hardener,ProductionRecipeSO|recipe:component:textile-hardener,requires,resource:dark-resin,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:dark-resin,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R52_직물_경화제.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|component:waterwheel-drive-shaft,ProductionRecipeSO,recipe:component:waterwheel-drive-shaft,ProductionRecipeSO|recipe:component:waterwheel-drive-shaft,produces-or-unlocks,component:waterwheel-drive-shaft,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|component:waterwheel-drive-shaft,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R112_수차_구동축.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:laminated-lumber,ProductionRecipeSO,recipe:component:waterwheel-drive-shaft,ProductionRecipeSO|recipe:component:waterwheel-drive-shaft,requires,material:laminated-lumber,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:laminated-lumber,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R112_수차_구동축.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:spring-steel,ProductionRecipeSO,recipe:component:waterwheel-drive-shaft,ProductionRecipeSO|recipe:component:waterwheel-drive-shaft,requires,material:spring-steel,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:spring-steel,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R112_수차_구동축.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:compost,ProductionRecipeSO,recipe:compost-animal,ProductionRecipeSO|recipe:compost-animal,produces-or-unlocks,material:compost,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:compost,Assets/Resources/SO/Economy/Recipes/recipe_compost_animal.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:bone,ProductionRecipeSO,recipe:compost-animal,ProductionRecipeSO|recipe:compost-animal,requires,resource:bone,1,,inputs.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|resource:bone; ResourceItemDefinitionSO|resource:bone,Assets/Resources/SO/Economy/Recipes/recipe_compost_animal.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|waste:animal-rot,ProductionRecipeSO,recipe:compost-animal,ProductionRecipeSO|recipe:compost-animal,requires,waste:animal-rot,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|waste:animal-rot,Assets/Resources/SO/Economy/Recipes/recipe_compost_animal.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:compost,ProductionRecipeSO,recipe:compost-manure,ProductionRecipeSO|recipe:compost-manure,produces-or-unlocks,material:compost,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:compost,Assets/Resources/SO/Economy/Recipes/recipe_compost_manure.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:grass-straw,ProductionRecipeSO,recipe:compost-manure,ProductionRecipeSO|recipe:compost-manure,requires,resource:grass-straw,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:grass-straw,Assets/Resources/SO/Economy/Recipes/recipe_compost_manure.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:manure,ProductionRecipeSO,recipe:compost-manure,ProductionRecipeSO|recipe:compost-manure,requires,resource:manure,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:manure,Assets/Resources/SO/Economy/Recipes/recipe_compost_manure.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:compost,ProductionRecipeSO,recipe:compost-mixed,ProductionRecipeSO|recipe:compost-mixed,produces-or-unlocks,material:compost,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:compost,Assets/Resources/SO/Economy/Recipes/recipe_compost_mixed.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:grass-straw,ProductionRecipeSO,recipe:compost-mixed,ProductionRecipeSO|recipe:compost-mixed,requires,resource:grass-straw,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:grass-straw,Assets/Resources/SO/Economy/Recipes/recipe_compost_mixed.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|waste:mixed-rot,ProductionRecipeSO,recipe:compost-mixed,ProductionRecipeSO|recipe:compost-mixed,requires,waste:mixed-rot,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|waste:mixed-rot,Assets/Resources/SO/Economy/Recipes/recipe_compost_mixed.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:compost,ProductionRecipeSO,recipe:compost-plant,ProductionRecipeSO|recipe:compost-plant,produces-or-unlocks,material:compost,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:compost,Assets/Resources/SO/Economy/Recipes/recipe_compost_plant.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|waste:plant-rot,ProductionRecipeSO,recipe:compost-plant,ProductionRecipeSO|recipe:compost-plant,requires,waste:plant-rot,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|waste:plant-rot,Assets/Resources/SO/Economy/Recipes/recipe_compost_plant.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|craft:dreamweave-ritual-banner,ProductionRecipeSO,recipe:craft:dreamweave-ritual-banner,ProductionRecipeSO|recipe:craft:dreamweave-ritual-banner,produces-or-unlocks,craft:dreamweave-ritual-banner,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|craft:dreamweave-ritual-banner,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R47_몽직물_의식_장식.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:dreamweave,ProductionRecipeSO,recipe:craft:dreamweave-ritual-banner,ProductionRecipeSO|recipe:craft:dreamweave-ritual-banner,requires,material:dreamweave,1,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:dreamweave; ResourceItemDefinitionSO|material:dreamweave,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R47_몽직물_의식_장식.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:gold-ingot,ProductionRecipeSO,recipe:craft:dreamweave-ritual-banner,ProductionRecipeSO|recipe:craft:dreamweave-ritual-banner,requires,material:gold-ingot,1,,inputs.1.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:gold-ingot; ResourceItemDefinitionSO|material:gold-ingot,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R47_몽직물_의식_장식.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|craft:toxic-trap-coating,ProductionRecipeSO,recipe:craft:toxic-trap-coating,ProductionRecipeSO|recipe:craft:toxic-trap-coating,produces-or-unlocks,craft:toxic-trap-coating,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|craft:toxic-trap-coating,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R50_독성_함정_도포제.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:rot-toxin,ProductionRecipeSO,recipe:craft:toxic-trap-coating,ProductionRecipeSO|recipe:craft:toxic-trap-coating,requires,material:rot-toxin,5,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:rot-toxin,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R50_독성_함정_도포제.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:dark-resin,ProductionRecipeSO,recipe:craft:toxic-trap-coating,ProductionRecipeSO|recipe:craft:toxic-trap-coating,requires,resource:dark-resin,5,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:dark-resin,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R50_독성_함정_도포제.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:curd,ProductionRecipeSO,recipe:curd,ProductionRecipeSO|recipe:curd,produces-or-unlocks,material:curd,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:curd,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_curd.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:milk,ProductionRecipeSO,recipe:curd,ProductionRecipeSO|recipe:curd,requires,resource:milk,3,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:milk,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_curd.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:saltstone,ProductionRecipeSO,recipe:curd,ProductionRecipeSO|recipe:curd,requires,resource:saltstone,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:saltstone,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_curd.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|feed:dog-food,ProductionRecipeSO,recipe:dog-food,ProductionRecipeSO|recipe:dog-food,produces-or-unlocks,feed:dog-food,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|feed:dog-food,Assets/Resources/SO/Economy/Recipes/recipe_dog_food.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:twilight-grain,ProductionRecipeSO,recipe:dog-food,ProductionRecipeSO|recipe:dog-food,requires,resource:twilight-grain,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:twilight-grain,Assets/Resources/SO/Economy/Recipes/recipe_dog_food.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|waste:animal-rot,ProductionRecipeSO,recipe:dog-food,ProductionRecipeSO|recipe:dog-food,requires,waste:animal-rot,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|waste:animal-rot,Assets/Resources/SO/Economy/Recipes/recipe_dog_food.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|feed:dog-food-fresh,ProductionRecipeSO,recipe:dog-food-fresh,ProductionRecipeSO|recipe:dog-food-fresh,produces-or-unlocks,feed:dog-food-fresh,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|feed:dog-food-fresh,Assets/Resources/SO/Economy/Recipes/recipe_dog_food_fresh.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:meat,ProductionRecipeSO,recipe:dog-food-fresh,ProductionRecipeSO|recipe:dog-food-fresh,requires,resource:meat,1,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:meat,Assets/Resources/SO/Economy/Recipes/recipe_dog_food_fresh.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:twilight-grain,ProductionRecipeSO,recipe:dog-food-fresh,ProductionRecipeSO|recipe:dog-food-fresh,requires,resource:twilight-grain,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:twilight-grain,Assets/Resources/SO/Economy/Recipes/recipe_dog_food_fresh.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:dough,ProductionRecipeSO,recipe:dough,ProductionRecipeSO|recipe:dough,produces-or-unlocks,material:dough,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:dough,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_dough.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:flour,ProductionRecipeSO,recipe:dough,ProductionRecipeSO|recipe:dough,requires,material:flour,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:flour,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_dough.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:egg,ProductionRecipeSO,recipe:dough,ProductionRecipeSO|recipe:dough,requires,resource:egg,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:egg,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_dough.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|drug:dreamleaf-analgesic,ProductionRecipeSO,recipe:dreamleaf-analgesic,ProductionRecipeSO|recipe:dreamleaf-analgesic,produces-or-unlocks,drug:dreamleaf-analgesic,1,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|drug:dreamleaf-analgesic,Assets/Resources/SO/Economy/Recipes/recipe_dreamleaf_analgesic.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:alchemical-solvent,ProductionRecipeSO,recipe:dreamleaf-analgesic,ProductionRecipeSO|recipe:dreamleaf-analgesic,requires,material:alchemical-solvent,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:alchemical-solvent,Assets/Resources/SO/Economy/Recipes/recipe_dreamleaf_analgesic.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:dreamleaf,ProductionRecipeSO,recipe:dreamleaf-analgesic,ProductionRecipeSO|recipe:dreamleaf-analgesic,requires,resource:dreamleaf,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:dreamleaf,Assets/Resources/SO/Economy/Recipes/recipe_dreamleaf_analgesic.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:dreamweave,ProductionRecipeSO,recipe:dreamweave,ProductionRecipeSO|recipe:dreamweave,produces-or-unlocks,material:dreamweave,1,,outputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:dreamweave; ResourceItemDefinitionSO|material:dreamweave,Assets/Resources/SO/Economy/Recipes/recipe_dreamweave.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:cloth,ProductionRecipeSO,recipe:dreamweave,ProductionRecipeSO|recipe:dreamweave,requires,material:cloth,2,,inputs.0.itemId,item Id,content-reference,resolved-content,CraftMaterialDefinitionSO|material:cloth; ResourceItemDefinitionSO|material:cloth,Assets/Resources/SO/Economy/Recipes/recipe_dreamweave.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:dreamleaf,ProductionRecipeSO,recipe:dreamweave,ProductionRecipeSO|recipe:dreamweave,requires,resource:dreamleaf,2,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:dreamleaf,Assets/Resources/SO/Economy/Recipes/recipe_dreamweave.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:mana-crystal,ProductionRecipeSO,recipe:dreamweave,ProductionRecipeSO|recipe:dreamweave,requires,resource:mana-crystal,1,,inputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:mana-crystal,Assets/Resources/SO/Economy/Recipes/recipe_dreamweave.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:egg-pancake,ProductionRecipeSO,recipe:egg-pancake,ProductionRecipeSO|recipe:egg-pancake,produces-or-unlocks,food:egg-pancake,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:egg-pancake,Assets/Resources/SO/Economy/Recipes/recipe_egg_pancake.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|material:flour,ProductionRecipeSO,recipe:egg-pancake,ProductionRecipeSO|recipe:egg-pancake,requires,material:flour,1,,inputs.1.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|material:flour,Assets/Resources/SO/Economy/Recipes/recipe_egg_pancake.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:egg,ProductionRecipeSO,recipe:egg-pancake,ProductionRecipeSO|recipe:egg-pancake,requires,resource:egg,2,,inputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:egg,Assets/Resources/SO/Economy/Recipes/recipe_egg_pancake.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|resource:milk,ProductionRecipeSO,recipe:egg-pancake,ProductionRecipeSO|recipe:egg-pancake,requires,resource:milk,1,,inputs.2.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|resource:milk,Assets/Resources/SO/Economy/Recipes/recipe_egg_pancake.asset
ResourceItemDefinitionSO,ResourceItemDefinitionSO|food:expedition-ration-pack,ProductionRecipeSO,recipe:expedition-ration-pack,ProductionRecipeSO|recipe:expedition-ration-pack,produces-or-unlocks,food:expedition-ration-pack,2,,outputs.0.itemId,item Id,content-reference,resolved-content,ResourceItemDefinitionSO|food:expedition-ration-pack,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_expedition_ration_pack.asset
