"stable_id","display_name","source_declared_function","composition_evidence","portfolio_commitment","same_era_alternative_candidates","activation_and_fit_receipt","build_conflict","reconfiguration","status"
"apparel:23041","축제 조끼","작성 목적은 '축제 조끼. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 Woven; 신체형 Humanoid; 맞춤 Adjustable; 레이어 Outer; 점유 Hand Left; 연구 research:textile:tailoring; 용도 알 수 없음 (768)","Outer 레이어의 Hand Left 점유를 이 Humanoid형 의복에 배정한다. 용도 태그 알 수 없음 (768)에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23047, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23049, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23043, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23042, ApparelDefinitionSO:apparel:23035 외 43개","연구 research:textile:tailoring 완료 뒤 물리 아이템 apparel:festival-vest를 Humanoid 대상에게 Adjustable 조건으로 맞추고 Outer 레이어의 Hand Left 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다. 내보내기가 알 수 없음으로 보인 열거값은 런타임 장착 규칙 확정 전 원본 enum 매핑을 확인한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN; enum label 해석 OPEN"
"apparel:23042","사절 외투","작성 목적은 '사절 외투. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 Woven; 신체형 Humanoid; 맞춤 Sized; 레이어 Outer; 점유 알 수 없음 (8296); 연구 research:textile:tailoring; 용도 Formal","Outer 레이어의 알 수 없음 (8296) 점유를 이 Humanoid형 의복에 배정한다. 용도 태그 Formal에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23047, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23049, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23043, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23035, ApparelDefinitionSO:apparel:23041 외 43개","연구 research:textile:tailoring 완료 뒤 물리 아이템 apparel:envoy-coat를 Humanoid 대상에게 Sized 조건으로 맞추고 Outer 레이어의 알 수 없음 (8296) 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다. 내보내기가 알 수 없음으로 보인 열거값은 런타임 장착 규칙 확정 전 원본 enum 매핑을 확인한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN; enum label 해석 OPEN"
"apparel:23043","계약 어깨띠","작성 목적은 '계약 어깨띠. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 Woven; 신체형 Humanoid; 맞춤 Accessory; 레이어 Accessory; 점유 Hand Left; 연구 research:textile:tailoring; 용도 알 수 없음 (1792)","Accessory 레이어의 Hand Left 점유를 이 Humanoid형 의복에 배정한다. 용도 태그 알 수 없음 (1792)에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23047, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23049, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23042, ApparelDefinitionSO:apparel:23035, ApparelDefinitionSO:apparel:23041 외 43개","연구 research:textile:tailoring 완료 뒤 물리 아이템 apparel:contract-sash를 Humanoid 대상에게 Accessory 조건으로 맞추고 Accessory 레이어의 Hand Left 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다. 내보내기가 알 수 없음으로 보인 열거값은 런타임 장착 규칙 확정 전 원본 enum 매핑을 확인한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN; enum label 해석 OPEN"
"apparel:23044","무기 철야 망토","작성 목적은 '무기 철야 망토. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 Woven; 신체형 Humanoid; 맞춤 Adjustable; 레이어 Outer; 점유 알 수 없음 (8200); 연구 research:textile:tailoring; 용도 알 수 없음 (528)","Outer 레이어의 알 수 없음 (8200) 점유를 이 Humanoid형 의복에 배정한다. 용도 태그 알 수 없음 (528)에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23047, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23049, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23043, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23042, ApparelDefinitionSO:apparel:23035 외 43개","연구 research:textile:tailoring 완료 뒤 물리 아이템 apparel:weapon-vigil-cloak를 Humanoid 대상에게 Adjustable 조건으로 맞추고 Outer 레이어의 알 수 없음 (8200) 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다. 내보내기가 알 수 없음으로 보인 열거값은 런타임 장착 규칙 확정 전 원본 enum 매핑을 확인한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN; enum label 해석 OPEN"
"apparel:23045","하늘 합창 숄","작성 목적은 '하늘 합창 숄. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 Woven; 신체형 Humanoid; 맞춤 Accessory; 레이어 Accessory; 점유 알 수 없음 (8200); 연구 research:textile:tailoring; 용도 알 수 없음 (1536)","Accessory 레이어의 알 수 없음 (8200) 점유를 이 Humanoid형 의복에 배정한다. 용도 태그 알 수 없음 (1536)에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23047, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23049, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23043, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23042, ApparelDefinitionSO:apparel:23035 외 43개","연구 research:textile:tailoring 완료 뒤 물리 아이템 apparel:sky-chorus-shawl를 Humanoid 대상에게 Accessory 조건으로 맞추고 Accessory 레이어의 알 수 없음 (8200) 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다. 내보내기가 알 수 없음으로 보인 열거값은 런타임 장착 규칙 확정 전 원본 enum 매핑을 확인한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN; enum label 해석 OPEN"
"apparel:23046","포자 정원 망토","작성 목적은 '포자 정원 망토. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 Woven; 신체형 Humanoid; 맞춤 Adjustable; 레이어 Outer; 점유 알 수 없음 (8200); 연구 research:textile:tailoring; 용도 알 수 없음 (2560)","Outer 레이어의 알 수 없음 (8200) 점유를 이 Humanoid형 의복에 배정한다. 용도 태그 알 수 없음 (2560)에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23047, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23049, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23043, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23042, ApparelDefinitionSO:apparel:23035 외 43개","연구 research:textile:tailoring 완료 뒤 물리 아이템 apparel:spore-garden-cloak를 Humanoid 대상에게 Adjustable 조건으로 맞추고 Outer 레이어의 알 수 없음 (8200) 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다. 내보내기가 알 수 없음으로 보인 열거값은 런타임 장착 규칙 확정 전 원본 enum 매핑을 확인한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN; enum label 해석 OPEN"
"apparel:23047","허리띠","작성 목적은 '허리띠. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 알 수 없음 (3); 신체형 Any; 맞춤 Accessory; 레이어 Accessory; 점유 Wing Left; 연구 research:textile:tailoring; 용도 Accessory","Accessory 레이어의 Wing Left 점유를 이 Any형 의복에 배정한다. 용도 태그 Accessory에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23049, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23043, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23042, ApparelDefinitionSO:apparel:23035, ApparelDefinitionSO:apparel:23041 외 43개","연구 research:textile:tailoring 완료 뒤 물리 아이템 apparel:belt를 Any 대상에게 Accessory 조건으로 맞추고 Accessory 레이어의 Wing Left 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN"
"apparel:23048","장갑","작성 목적은 '장갑. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 알 수 없음 (3); 신체형 Any; 맞춤 Sized; 레이어 Accessory; 점유 알 수 없음 (384); 연구 research:textile:tailoring; 용도 알 수 없음 (3072)","Accessory 레이어의 알 수 없음 (384) 점유를 이 Any형 의복에 배정한다. 용도 태그 알 수 없음 (3072)에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23047, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23049, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23043, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23042, ApparelDefinitionSO:apparel:23035 외 43개","연구 research:textile:tailoring 완료 뒤 물리 아이템 apparel:gloves를 Any 대상에게 Sized 조건으로 맞추고 Accessory 레이어의 알 수 없음 (384) 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다. 내보내기가 알 수 없음으로 보인 열거값은 런타임 장착 규칙 확정 전 원본 enum 매핑을 확인한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN; enum label 해석 OPEN"
"apparel:23049","장화","작성 목적은 '장화. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 알 수 없음 (3); 신체형 Any; 맞춤 Sized; 레이어 Accessory; 점유 알 수 없음 (6144); 연구 research:textile:tailoring; 용도 알 수 없음 (3072)","Accessory 레이어의 알 수 없음 (6144) 점유를 이 Any형 의복에 배정한다. 용도 태그 알 수 없음 (3072)에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23047, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23043, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23042, ApparelDefinitionSO:apparel:23035, ApparelDefinitionSO:apparel:23041 외 43개","연구 research:textile:tailoring 완료 뒤 물리 아이템 apparel:boots를 Any 대상에게 Sized 조건으로 맞추고 Accessory 레이어의 알 수 없음 (6144) 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다. 내보내기가 알 수 없음으로 보인 열거값은 런타임 장착 규칙 확정 전 원본 enum 매핑을 확인한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN; enum label 해석 OPEN"
"apparel:23050","모자","작성 목적은 '모자. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 Woven; 신체형 Any; 맞춤 Adjustable; 레이어 Accessory; 점유 Head; 연구 research:textile:tailoring; 용도 Accessory","Accessory 레이어의 Head 점유를 이 Any형 의복에 배정한다. 용도 태그 Accessory에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23047, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23049, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23043, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23042, ApparelDefinitionSO:apparel:23035 외 43개","연구 research:textile:tailoring 완료 뒤 물리 아이템 apparel:hat를 Any 대상에게 Adjustable 조건으로 맞추고 Accessory 레이어의 Head 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN"
"apparel:23051","목도리","작성 목적은 '목도리. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 Woven; 신체형 Any; 맞춤 Accessory; 레이어 Accessory; 점유 Torso; 연구 research:textile:tailoring; 용도 알 수 없음 (1040)","Accessory 레이어의 Torso 점유를 이 Any형 의복에 배정한다. 용도 태그 알 수 없음 (1040)에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23047, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23049, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23043, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23042, ApparelDefinitionSO:apparel:23035 외 43개","연구 research:textile:tailoring 완료 뒤 물리 아이템 apparel:scarf를 Any 대상에게 Accessory 조건으로 맞추고 Accessory 레이어의 Torso 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다. 내보내기가 알 수 없음으로 보인 열거값은 런타임 장착 규칙 확정 전 원본 enum 매핑을 확인한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN; enum label 해석 OPEN"
"apparel:23052","꼬리 리본","작성 목적은 '꼬리 리본. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 Woven; 신체형 Humanoid; 맞춤 Accessory; 레이어 Accessory; 점유 알 수 없음 (16384); 연구 research:textile:tailoring; 용도 알 수 없음 (1536)","Accessory 레이어의 알 수 없음 (16384) 점유를 이 Humanoid형 의복에 배정한다. 용도 태그 알 수 없음 (1536)에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23047, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23049, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23043, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23042, ApparelDefinitionSO:apparel:23035 외 43개","연구 research:textile:tailoring 완료 뒤 물리 아이템 apparel:tail-ribbon를 Humanoid 대상에게 Accessory 조건으로 맞추고 Accessory 레이어의 알 수 없음 (16384) 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다. 내보내기가 알 수 없음으로 보인 열거값은 런타임 장착 규칙 확정 전 원본 enum 매핑을 확인한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN; enum label 해석 OPEN"
"apparel:23053","꼬리 보호대","작성 목적은 '꼬리 보호대. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 알 수 없음 (3); 신체형 Humanoid; 맞춤 Accessory; 레이어 Accessory; 점유 알 수 없음 (16384); 연구 research:textile:layered; 용도 알 수 없음 (3072)","Accessory 레이어의 알 수 없음 (16384) 점유를 이 Humanoid형 의복에 배정한다. 용도 태그 알 수 없음 (3072)에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23047, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23049, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23043, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23042, ApparelDefinitionSO:apparel:23035 외 43개","연구 research:textile:layered 완료 뒤 물리 아이템 apparel:tail-guard를 Humanoid 대상에게 Accessory 조건으로 맞추고 Accessory 레이어의 알 수 없음 (16384) 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다. 내보내기가 알 수 없음으로 보인 열거값은 런타임 장착 규칙 확정 전 원본 enum 매핑을 확인한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN; enum label 해석 OPEN"
"apparel:23054","뿔 고리","작성 목적은 '뿔 고리. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 알 수 없음 (3); 신체형 Humanoid; 맞춤 Accessory; 레이어 Accessory; 점유 알 수 없음 (131072); 연구 research:textile:tailoring; 용도 알 수 없음 (1536)","Accessory 레이어의 알 수 없음 (131072) 점유를 이 Humanoid형 의복에 배정한다. 용도 태그 알 수 없음 (1536)에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23047, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23049, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23043, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23042, ApparelDefinitionSO:apparel:23035 외 43개","연구 research:textile:tailoring 완료 뒤 물리 아이템 apparel:horn-ring를 Humanoid 대상에게 Accessory 조건으로 맞추고 Accessory 레이어의 알 수 없음 (131072) 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다. 내보내기가 알 수 없음으로 보인 열거값은 런타임 장착 규칙 확정 전 원본 enum 매핑을 확인한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN; enum label 해석 OPEN"
"apparel:23055","날개 멜빵","작성 목적은 '날개 멜빵. 실제 부착점·크기·레이어·개조와 한 종류의 주원단으로 성능을 결정한다'이다.","소재 알 수 없음 (3); 신체형 Humanoid; 맞춤 Accessory; 레이어 Accessory; 점유 알 수 없음 (106496); 연구 research:textile:tailoring; 용도 알 수 없음 (1032)","Accessory 레이어의 알 수 없음 (106496) 점유를 이 Humanoid형 의복에 배정한다. 용도 태그 알 수 없음 (1032)에 맞는 일상·수면·보호·부속 장비의 재료, 제작 노동, 보관 재고와 경쟁한다.","비교 후보(대체 가능성 미검증): ApparelDefinitionSO:apparel:23017, ApparelDefinitionSO:apparel:23047, ApparelDefinitionSO:apparel:23012, ApparelDefinitionSO:apparel:23049, ApparelDefinitionSO:apparel:23038, ApparelDefinitionSO:apparel:23004, ApparelDefinitionSO:apparel:23021, ApparelDefinitionSO:apparel:23025, ApparelDefinitionSO:apparel:23043, ApparelDefinitionSO:apparel:23019, ApparelDefinitionSO:apparel:23042, ApparelDefinitionSO:apparel:23035 외 43개","연구 research:textile:tailoring 완료 뒤 물리 아이템 apparel:wing-harness를 Humanoid 대상에게 Accessory 조건으로 맞추고 Accessory 레이어의 알 수 없음 (106496) 점유에 장착한다.","같은 신체형·레이어·점유를 요구하는 정의는 동시에 채택할 수 없으므로, 해당 자리를 다른 의복·보호 장비·운반 장비에 양보하거나 재편성한다. 내보내기가 알 수 없음으로 보인 열거값은 런타임 장착 규칙 확정 전 원본 enum 매핑을 확인한다.","장착 해제 후 물리 아이템을 재고로 회수하고, 다른 신체형·레이어·점유 조합으로 다시 배정한다. 세탁·수리·개조의 실행 경로는 원본 정의와 저장 검증에서 별도 확인한다.","전수 설계; 장착·점유·효과·세탁·수리·저장 실행 검증 OPEN; enum label 해석 OPEN"
