seed,arm,window,travelMilliWu,waitMilliWu,dispatchWaitMilliWu,reservationWaitMilliWu,facilityAccessWaitMilliWu,noPathMilliWu,burstDeliveredQuantity,burstOutstandingQuantity,burstQuantityConserved,replanCount,stepAsideCount,clutterCellSeconds,semanticStateHash,randomStateHash,exogenousEventHash
32,clutterStress,2,19992,0,0,0,0,0,3,0,true,24,0,0,29a59ea4af4e0daef61695880cb126b7f36b5e3083f9ea7efa576e8faeab2e30,6932512e9d15444e7d996b071c487a8f0deff007667048b9dcb5051d16c0f940,6fa9aafcb38cf581e448b9cf20ea5d08199967bf88440df8e23de41a90b2a7c0
32,clutterStress,3,17493,0,0,0,0,0,3,0,true,21,0,0,1d6fe401046d70898bbce3d9abfffa6bb287480e3edf0af9911bc96745111454,acb538bf26601ad14f1a01bfa5345de0f96d71bbe7a17db8e2ec97d4fb61a52b,6fa9aafcb38cf581e448b9cf20ea5d08199967bf88440df8e23de41a90b2a7c0
32,faultControl,0,13180,12495,12495,0,0,0,0,3,true,69,0,0,166c6f8dbf7610bc9c23170b0ff7bbf9b617d6b926a52679c82bf9bce2b60613,e58a2494a0b617059de8ae08673abbb1edeae9e9b13a34ef3777aa9bacd6cea1,6fa9aafcb38cf581e448b9cf20ea5d08199967bf88440df8e23de41a90b2a7c0
32,faultControl,1,14161,7497,7497,0,0,0,3,0,true,18,0,0,7f89260268a98970b181cbdc3d2e5f4b3820b30c5c54e49fa780b9eb4df00678,42db3d83fe8868beae0becabc9cb0d99ec47f2e8607bccc674bfcf5954f1b1a5,6fa9aafcb38cf581e448b9cf20ea5d08199967bf88440df8e23de41a90b2a7c0
32,faultControl,2,19992,0,0,0,0,0,3,0,true,24,0,0,da64fa5c5a212b2a7f721fe792227e3d5a0de4e3dea75b4f886084d624bf59c0,6932512e9d15444e7d996b071c487a8f0deff007667048b9dcb5051d16c0f940,6fa9aafcb38cf581e448b9cf20ea5d08199967bf88440df8e23de41a90b2a7c0
32,faultControl,3,17493,0,0,0,0,0,3,0,true,21,0,0,15f54eecf8dab20d551c9b88d71d30268aa201db28e30f200bc92e32931fc9f0,acb538bf26601ad14f1a01bfa5345de0f96d71bbe7a17db8e2ec97d4fb61a52b,6fa9aafcb38cf581e448b9cf20ea5d08199967bf88440df8e23de41a90b2a7c0
33,cleanRepeatA,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,9405c69e595f927ca61f865f3392deb16cb0336cfd813a522bb916268a316d20,clean:33:none
33,cleanRepeatA,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,99f6937b080c0eff5a8a992c2a2b28e9996ac7c5fb2dee213709d2377f886ee3,clean:33:none
33,cleanRepeatA,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,46824d5941cfe2e0b8bf0850a31bb6765decb15a2ec7bc16009314d3d844ca3b,clean:33:none
33,cleanRepeatA,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,4d5271c7565713c7dca9e36fb92f4310bf87e7a3a9e302ea4a6619716b95b4c8,clean:33:none
33,cleanRepeatB,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,9405c69e595f927ca61f865f3392deb16cb0336cfd813a522bb916268a316d20,clean:33:none
33,cleanRepeatB,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,99f6937b080c0eff5a8a992c2a2b28e9996ac7c5fb2dee213709d2377f886ee3,clean:33:none
33,cleanRepeatB,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,46824d5941cfe2e0b8bf0850a31bb6765decb15a2ec7bc16009314d3d844ca3b,clean:33:none
33,cleanRepeatB,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,4d5271c7565713c7dca9e36fb92f4310bf87e7a3a9e302ea4a6619716b95b4c8,clean:33:none
33,clutterStress,0,11662,12495,12495,0,0,0,0,3,true,67,0,30,fca04dbec79a5fa37171d067d0170c2cb36e27c36905610c71a81aa6ce956bef,f7d60b0e5feb76bde0c9a5f4e6fb41af737994f5d1d1b68456bc5c67e3b1305d,3f4f44f683d98ec91c902f043aea64e8512f517225396a751a079d99d65fbd0e
33,clutterStress,1,15827,7497,7497,0,0,0,3,0,true,20,0,0,8232e6f2c685e50973bef43c1ab52d14b6584f2bf97584252313ae489d4e8344,0c894c7452050724eda1a22f3dfddacd9617b9b9ffbfaed56047fd8bc58e07a8,3f4f44f683d98ec91c902f043aea64e8512f517225396a751a079d99d65fbd0e
33,clutterStress,2,17493,0,0,0,0,0,3,0,true,21,0,0,cb3a1b254d76fbd93f999511fb4643feeb694d4bffa63574ad9819e8269131aa,d558ef0046a0b54dbabb853da000bfa7f28f757d8f8348fc7ccf73388c5358d4,3f4f44f683d98ec91c902f043aea64e8512f517225396a751a079d99d65fbd0e
33,clutterStress,3,19992,0,0,0,0,0,3,0,true,24,0,0,d40b42d362cf9a7562f6948ee26a692b8dc7ad315e51e39fd0c07b78a912f8ba,f3244d3de893f765a5992cc0e7456fece0ba2b561ae84d29ac45ed0a5e635f78,3f4f44f683d98ec91c902f043aea64e8512f517225396a751a079d99d65fbd0e
33,faultControl,0,11662,12495,12495,0,0,0,0,3,true,67,0,30,ccfa8a5e6bfcb7a6cb8654976d232fb550843be1ed636d588856f65f46a5aca3,f7d60b0e5feb76bde0c9a5f4e6fb41af737994f5d1d1b68456bc5c67e3b1305d,3f4f44f683d98ec91c902f043aea64e8512f517225396a751a079d99d65fbd0e
33,faultControl,1,15827,7497,7497,0,0,0,3,0,true,20,0,0,e33ec462294781c08c40934887e70373351583b4d1049c605fb8319b315b0c52,0c894c7452050724eda1a22f3dfddacd9617b9b9ffbfaed56047fd8bc58e07a8,3f4f44f683d98ec91c902f043aea64e8512f517225396a751a079d99d65fbd0e
33,faultControl,2,17493,0,0,0,0,0,3,0,true,21,0,0,3011ac2b5571482bc11516fa4fff484062fc4e7ab8d3f84c56e684c58bdc400e,d558ef0046a0b54dbabb853da000bfa7f28f757d8f8348fc7ccf73388c5358d4,3f4f44f683d98ec91c902f043aea64e8512f517225396a751a079d99d65fbd0e
33,faultControl,3,19992,0,0,0,0,0,3,0,true,24,0,0,57b68fb70f857022286138e694ee251252c06313f4075801190663f4ceb7534d,f3244d3de893f765a5992cc0e7456fece0ba2b561ae84d29ac45ed0a5e635f78,3f4f44f683d98ec91c902f043aea64e8512f517225396a751a079d99d65fbd0e
34,cleanRepeatA,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,091b0ab0dc1812dcff54f0abfb0e54cd6d030718fbf7eb0aa1671c7b7ed921a2,clean:34:none
34,cleanRepeatA,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,aaa7ed88eb3bc68b4741c90e39d2befe0a8e10e6944463990b161366555532af,clean:34:none
34,cleanRepeatA,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,6bbcaf2ec91fa4b1aac579ef22d949dffc74c4aac731d87c1e7acbc4a048bb63,clean:34:none
34,cleanRepeatA,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,3fd25464289dad31945cb1151b165345ac50e2306955e0c68be6c9687a89ffc7,clean:34:none
34,cleanRepeatB,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,091b0ab0dc1812dcff54f0abfb0e54cd6d030718fbf7eb0aa1671c7b7ed921a2,clean:34:none
34,cleanRepeatB,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,aaa7ed88eb3bc68b4741c90e39d2befe0a8e10e6944463990b161366555532af,clean:34:none
34,cleanRepeatB,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,6bbcaf2ec91fa4b1aac579ef22d949dffc74c4aac731d87c1e7acbc4a048bb63,clean:34:none
34,cleanRepeatB,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,3fd25464289dad31945cb1151b165345ac50e2306955e0c68be6c9687a89ffc7,clean:34:none
34,clutterStress,0,11662,12495,12495,0,0,0,0,7,true,67,0,0,857399e0f0410049a66860eec44127377b1c75dc8ad3baf2190eb226012a5161,e25065d7cde0a75d7fdf13b86eec2cb9b905b6fddadacd3dfedc5d198fb1b230,be1d718cdbbb6cd28b9fb8962a3f51b366d52db59f5ea3b16ba7a6cd65150dd7
34,clutterStress,1,13328,12495,12495,0,0,0,0,7,true,16,0,0,a5a93653babfd1ec80c983e7c60ce0954a44ea43028f498c508ac7a67ebe26d7,f2b3b2414b34bfef3eb4de7122c8d87dcb790b9046e1df76b8d1a094bd1f1748,be1d718cdbbb6cd28b9fb8962a3f51b366d52db59f5ea3b16ba7a6cd65150dd7
34,clutterStress,2,11662,12495,12495,0,0,0,0,7,true,14,0,0,d8529b209e5d017e61cf02ab02a1d237bece78b2d25d446df50fb4e2af75af8c,7d56ce1e8c974934e50c491e25d5338360279cc5543d0f7a2643a8667b8ae831,be1d718cdbbb6cd28b9fb8962a3f51b366d52db59f5ea3b16ba7a6cd65150dd7
34,clutterStress,3,13328,12495,12495,0,0,0,0,7,true,16,0,0,2f88f82ac122faf80dd471f9e8f383b5f5ebaa0c57b9989c51a50cfb825e68d5,489293a48079e690731e1ac59190bc679b13f5d3657e6848cde63044d1df8571,be1d718cdbbb6cd28b9fb8962a3f51b366d52db59f5ea3b16ba7a6cd65150dd7
34,faultControl,0,11662,12495,12495,0,0,0,0,7,true,67,0,0,fdf3831bc3202494e4b19a10545cde43b36059bf987dc937c44ba3e43e1b7d2f,e25065d7cde0a75d7fdf13b86eec2cb9b905b6fddadacd3dfedc5d198fb1b230,be1d718cdbbb6cd28b9fb8962a3f51b366d52db59f5ea3b16ba7a6cd65150dd7
34,faultControl,1,13328,12495,12495,0,0,0,0,7,true,16,0,0,6087d0e059807d859372e60022cad3fbd7d288021b2a7d1a6930985b87c6dd1c,f2b3b2414b34bfef3eb4de7122c8d87dcb790b9046e1df76b8d1a094bd1f1748,be1d718cdbbb6cd28b9fb8962a3f51b366d52db59f5ea3b16ba7a6cd65150dd7
34,faultControl,2,11662,12495,12495,0,0,0,0,7,true,14,0,0,83e6010d81c0d55f74fcae32c6f86bdfc48908e867c0f2d940b805376b14409b,7d56ce1e8c974934e50c491e25d5338360279cc5543d0f7a2643a8667b8ae831,be1d718cdbbb6cd28b9fb8962a3f51b366d52db59f5ea3b16ba7a6cd65150dd7
34,faultControl,3,13328,12495,12495,0,0,0,0,7,true,16,0,0,3723427dcf5cbf358885998c4a4848cbe08e73d70c7581bfa880cd9c3d5b3849,489293a48079e690731e1ac59190bc679b13f5d3657e6848cde63044d1df8571,be1d718cdbbb6cd28b9fb8962a3f51b366d52db59f5ea3b16ba7a6cd65150dd7
35,cleanRepeatA,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,886150c1f8e9191e5a627d96613e1e0043d19c70057751d5fb6ea68ca6a9486a,clean:35:none
35,cleanRepeatA,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,d51c5457e5d0f376c954be766877ea66e41a429eec572a0677608cde8119edf3,clean:35:none
35,cleanRepeatA,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,24dcdd9f08f61201160e5c2daf7845f108c57c7202fe4a4986f9b1058a5e0aca,clean:35:none
35,cleanRepeatA,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,0a24e1ba85463cacd90ac897fa58beff997d0ed2ddd26e82b23e343a7fa3de3d,clean:35:none
35,cleanRepeatB,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,886150c1f8e9191e5a627d96613e1e0043d19c70057751d5fb6ea68ca6a9486a,clean:35:none
35,cleanRepeatB,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,d51c5457e5d0f376c954be766877ea66e41a429eec572a0677608cde8119edf3,clean:35:none
35,cleanRepeatB,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,24dcdd9f08f61201160e5c2daf7845f108c57c7202fe4a4986f9b1058a5e0aca,clean:35:none
35,cleanRepeatB,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,0a24e1ba85463cacd90ac897fa58beff997d0ed2ddd26e82b23e343a7fa3de3d,clean:35:none
35,clutterStress,0,13180,12495,12495,0,0,0,0,3,true,69,0,0,75d46532ac20a6c553ebe1c309c3dfda4505a46b90ee1fa50939d0c9814f987f,7bc96d55c4e1cd0db7db135de0ef0e430f8414cf6e5a3e5693e2acde45cf3928,0d3df1ad5c1214c7f863563e61123f11755ca31a1cc5a48a6ea603d6b19bc2a3
35,clutterStress,1,14161,7497,7497,0,0,0,3,0,true,18,0,0,a67b7ec106ab286cfdaf5880ca7bf3e147d140667e7e238745df531bb075e7de,a485f57c6510d6dc10e4fb0ede93f16daf9062d16ca94ff37f46743614355fc0,0d3df1ad5c1214c7f863563e61123f11755ca31a1cc5a48a6ea603d6b19bc2a3
35,clutterStress,2,19992,0,0,0,0,0,3,0,true,24,0,0,21a77155f029552877d05f492ac890e77b16c374389b1943bf2e4c94fa20efe5,127b2c192f7d48a8b0367ed4415316c2fc521e2134ce7ca073513956f770b6cc,0d3df1ad5c1214c7f863563e61123f11755ca31a1cc5a48a6ea603d6b19bc2a3
35,clutterStress,3,17493,0,0,0,0,0,3,0,true,21,0,0,6062f369a0b98bd18ff0391296e2032e6d5f449a392522a12c2cd4d7183a4044,39aee08872e19daf4f772e7c5fd4a2f097e0d4592d949c76e96c55168a0e964d,0d3df1ad5c1214c7f863563e61123f11755ca31a1cc5a48a6ea603d6b19bc2a3
35,faultControl,0,13180,12495,12495,0,0,0,0,3,true,69,0,0,2cf74a11a2a8937514f7e4d2c802df0035054c577b61312ddda1946080514cef,7bc96d55c4e1cd0db7db135de0ef0e430f8414cf6e5a3e5693e2acde45cf3928,0d3df1ad5c1214c7f863563e61123f11755ca31a1cc5a48a6ea603d6b19bc2a3
35,faultControl,1,14161,7497,7497,0,0,0,3,0,true,18,0,0,548bf37fd7b1ef346f648ac3abe91404b61d33b30f9df264d5e7d99d5b3d555b,a485f57c6510d6dc10e4fb0ede93f16daf9062d16ca94ff37f46743614355fc0,0d3df1ad5c1214c7f863563e61123f11755ca31a1cc5a48a6ea603d6b19bc2a3
35,faultControl,2,19992,0,0,0,0,0,3,0,true,24,0,0,1ce68017bb3cc466c843d91c9bcecae04a7e3eba0b4ef4a44911e642672a08f6,127b2c192f7d48a8b0367ed4415316c2fc521e2134ce7ca073513956f770b6cc,0d3df1ad5c1214c7f863563e61123f11755ca31a1cc5a48a6ea603d6b19bc2a3
35,faultControl,3,17493,0,0,0,0,0,3,0,true,21,0,0,b4e32ec8d63af000dbf608e28a7ce04d86fde8eae9b6f5fee1cacd81ef2e5ca4,39aee08872e19daf4f772e7c5fd4a2f097e0d4592d949c76e96c55168a0e964d,0d3df1ad5c1214c7f863563e61123f11755ca31a1cc5a48a6ea603d6b19bc2a3
36,cleanRepeatA,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,40a15479361cc4be3fe4d526034f30487da62d2cefe76615960e594d019bcf0d,clean:36:none
36,cleanRepeatA,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,5162b627f4e9d8ae72229fb5d4c1f47506f4af13e119e38cf8f0fe6c9b2dd06d,clean:36:none
36,cleanRepeatA,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,28fdd51ef390790f57c400c1f0d308e8c761f3f7f9af441ca972662fc87494e6,clean:36:none
36,cleanRepeatA,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,05bcc93f483713e72c886ecd4dddb0ae8c9fad5a43376b794a247c9fe934f866,clean:36:none
36,cleanRepeatB,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,40a15479361cc4be3fe4d526034f30487da62d2cefe76615960e594d019bcf0d,clean:36:none
36,cleanRepeatB,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,5162b627f4e9d8ae72229fb5d4c1f47506f4af13e119e38cf8f0fe6c9b2dd06d,clean:36:none
36,cleanRepeatB,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,28fdd51ef390790f57c400c1f0d308e8c761f3f7f9af441ca972662fc87494e6,clean:36:none
36,cleanRepeatB,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,05bcc93f483713e72c886ecd4dddb0ae8c9fad5a43376b794a247c9fe934f866,clean:36:none
36,clutterStress,0,11662,12495,12495,0,0,0,0,3,true,67,0,30,acd479d29f5484b24672724d3e019ecb7ab554ea11250904b2e0f7fdd759a274,1d937eccb8b2b5d2a066df8e31c8bc0d459d4ce94ae272ed9d91352cbb0be1a1,7e5b533a8247d4a177b105f36cbecfecc908056e3d7d9ead06dc068991b59d42
36,clutterStress,1,15827,7497,7497,0,0,0,3,0,true,20,0,0,a01e36db252f99d503715d8116f313ed68eef15afcf622fe5a951bcfa3a11a3b,4273d90afca2dda4e79140638a324a93cfb1e32910f482b5e7830b982e87ab0a,7e5b533a8247d4a177b105f36cbecfecc908056e3d7d9ead06dc068991b59d42
36,clutterStress,2,17493,0,0,0,0,0,3,0,true,21,0,0,6d8d55255f6f1cf661b052303790aaeeb55f50bb010b0d521ba1cc2a30b46fd3,d5d2033dfdcd6c6a0b2f529e8ad6f719169f39ce9a8803ac4b18ee10b4235232,7e5b533a8247d4a177b105f36cbecfecc908056e3d7d9ead06dc068991b59d42
36,clutterStress,3,19992,0,0,0,0,0,3,0,true,24,0,0,b4ec72b5faea44aa0874099e4545179e1b15a53b85f8578e34ef61e518b5d720,842a818e8dec0ed0f5449931633c5ce1ca2f1682367112402547bbb20b90ed30,7e5b533a8247d4a177b105f36cbecfecc908056e3d7d9ead06dc068991b59d42
36,faultControl,0,11662,12495,12495,0,0,0,0,3,true,67,0,30,d991f3c2d295170f5d66961132990b35a5573045b7383c1f3bb31d9b1f0f2fc1,1d937eccb8b2b5d2a066df8e31c8bc0d459d4ce94ae272ed9d91352cbb0be1a1,7e5b533a8247d4a177b105f36cbecfecc908056e3d7d9ead06dc068991b59d42
36,faultControl,1,15827,7497,7497,0,0,0,3,0,true,20,0,0,bb03d518663e1fa1be346850ff9244fc00ae183602dd4089fc6cfaa8e2604cd2,4273d90afca2dda4e79140638a324a93cfb1e32910f482b5e7830b982e87ab0a,7e5b533a8247d4a177b105f36cbecfecc908056e3d7d9ead06dc068991b59d42
36,faultControl,2,17493,0,0,0,0,0,3,0,true,21,0,0,744c634aea88e1735e0d46b63858953feb822a068db8a7c3ac30a1c8b4d7a030,d5d2033dfdcd6c6a0b2f529e8ad6f719169f39ce9a8803ac4b18ee10b4235232,7e5b533a8247d4a177b105f36cbecfecc908056e3d7d9ead06dc068991b59d42
36,faultControl,3,19992,0,0,0,0,0,3,0,true,24,0,0,b3451133ec4e4b2e81e8e26d66156acc906f473f5b1f2731dfbd977fd14178e1,842a818e8dec0ed0f5449931633c5ce1ca2f1682367112402547bbb20b90ed30,7e5b533a8247d4a177b105f36cbecfecc908056e3d7d9ead06dc068991b59d42
37,cleanRepeatA,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,0515609e0a68504be88b1847325e56d70fe7fa81ef8ded6086242edb46c95186,clean:37:none
37,cleanRepeatA,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,590e15962a46c251ca536ff3cef07c97648f8e508788a8b3e821647edf866c1d,clean:37:none
37,cleanRepeatA,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,43c3ba8b15635eb2bbfe67ca6c7bdb02bc2a4581941797bbb1f907fb1f4445ba,clean:37:none
37,cleanRepeatA,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,48cf3a40f3c8516b03f91d0da614e0e776c04e4764ab9136f9ffab2709c4882e,clean:37:none
37,cleanRepeatB,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,0515609e0a68504be88b1847325e56d70fe7fa81ef8ded6086242edb46c95186,clean:37:none
37,cleanRepeatB,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,590e15962a46c251ca536ff3cef07c97648f8e508788a8b3e821647edf866c1d,clean:37:none
37,cleanRepeatB,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,43c3ba8b15635eb2bbfe67ca6c7bdb02bc2a4581941797bbb1f907fb1f4445ba,clean:37:none
37,cleanRepeatB,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,48cf3a40f3c8516b03f91d0da614e0e776c04e4764ab9136f9ffab2709c4882e,clean:37:none
37,clutterStress,0,11662,12495,12495,0,0,0,0,8,true,67,0,0,eaf464d7cfce4ff4112d7393bc88d1b23a69dae5719447032a793fc26c35e290,3375d74a2021744a1e596ee42644f3ec0d7e65108b176ad0045c2a418d8f8cc7,29b3243ebb7c5d71708100ea27e98adb4e22cdc05160565bf7a7c7ff2776671b
37,clutterStress,1,13328,12495,12495,0,0,0,0,8,true,16,0,0,add5ae21b2f5e1a7f5bb513ef9df9832287111804e1e6e72989f1d771eea5a1e,93b97c4b22f83700625cbb0f8f41bdd23ada75fcbaf1b9a09849663e946f1156,29b3243ebb7c5d71708100ea27e98adb4e22cdc05160565bf7a7c7ff2776671b
37,clutterStress,2,11662,12495,12495,0,0,0,0,8,true,14,0,0,c8718b72a91b653d40f7f79ffccd4f5befb8fd40a549eca2566070f53519ed93,e46b9d3f8a19b2ae5f1a9fa6477479a27035739d3b83a6d99ce1b6632a044eb0,29b3243ebb7c5d71708100ea27e98adb4e22cdc05160565bf7a7c7ff2776671b
37,clutterStress,3,13328,12495,12495,0,0,0,0,8,true,16,0,0,4917a75175848ae0276704816732303f1644652e972bcdc1cdb3c870915b55e2,a3bb11bacd24ccebb4b93bfe8eed81a4a64cc8b0c7e6fd468e802ba37791207a,29b3243ebb7c5d71708100ea27e98adb4e22cdc05160565bf7a7c7ff2776671b
37,faultControl,0,11662,12495,12495,0,0,0,0,8,true,67,0,0,6e5b1df499ff55cfd28f76e874917bd55a79e1e33de44a4e5a3aa25ca9aa2618,3375d74a2021744a1e596ee42644f3ec0d7e65108b176ad0045c2a418d8f8cc7,29b3243ebb7c5d71708100ea27e98adb4e22cdc05160565bf7a7c7ff2776671b
37,faultControl,1,13328,12495,12495,0,0,0,0,8,true,16,0,0,94a8518c518145a0b22fa9480938a082c7bb69a729363da6595a0b7a10340642,93b97c4b22f83700625cbb0f8f41bdd23ada75fcbaf1b9a09849663e946f1156,29b3243ebb7c5d71708100ea27e98adb4e22cdc05160565bf7a7c7ff2776671b
37,faultControl,2,11662,12495,12495,0,0,0,0,8,true,14,0,0,8cb5cb10f6f6d74b8575ae50832147b8b949f3672c2e110ea23fc7838f032807,e46b9d3f8a19b2ae5f1a9fa6477479a27035739d3b83a6d99ce1b6632a044eb0,29b3243ebb7c5d71708100ea27e98adb4e22cdc05160565bf7a7c7ff2776671b
37,faultControl,3,13328,12495,12495,0,0,0,0,8,true,16,0,0,d84702c77b1b678f575cdbed0e03e64c713b66885197a516df0855591acefa84,a3bb11bacd24ccebb4b93bfe8eed81a4a64cc8b0c7e6fd468e802ba37791207a,29b3243ebb7c5d71708100ea27e98adb4e22cdc05160565bf7a7c7ff2776671b
38,cleanRepeatA,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,f6aef593466877c502898507b3d15d5e74ea6ab55f874fdbb5aa232db089fb94,clean:38:none
38,cleanRepeatA,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,36cbf7308426a92538ab22f660d8a198b9c76faa92bb3201392d1de8ef768a4f,clean:38:none
38,cleanRepeatA,2,17493,0,0,0,0,0,0,0,true,21,0,0,a90ab104cf3e7a98c93deac4a0b39dbf3a08a04eddc3e266a0de83d4f4f4cdfe,9b3bd01699d24317e249a304394e93dd5f9218376f83cc18e462c84e39615f0f,clean:38:none
38,cleanRepeatA,3,19992,0,0,0,0,0,0,0,true,24,0,0,55ab5651bb4991be4c28ef1ff968207c953831213bc64546941c41801c8be66f,e91c06cd96ae11c2c256b5da9765b4dc06525fa71f228159f4f5d100df7e28cf,clean:38:none
38,cleanRepeatB,0,17493,0,0,0,0,0,0,0,true,21,0,0,257838521d31220dcca35b4fa20fc4bf5b1f34ae01182b182beac6b056563220,f6aef593466877c502898507b3d15d5e74ea6ab55f874fdbb5aa232db089fb94,clean:38:none
38,cleanRepeatB,1,19992,0,0,0,0,0,0,0,true,24,0,0,ff72c40df1c58d4e4e61c6ff79c7f63a07252bf0846a268e782810c11f3d6762,36cbf7308426a92538ab22f660d8a198b9c76faa92bb3201392d1de8ef768a4f,clean:38:none
