schemaVersion,recipeId,authoredOutputOrdinal,itemId,amount,probability,authoredOutputLineId,authoredRole,proposedOutputLineId,proposedRole,proposalReason,proposalDisposition,sourceAuthority,sourceDigest
v27.production.output-line-backfill.1,recipe:material:niter,0,material:niter,2,1,,Main,output:recipe:material:niter/000/main/material:niter,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:niter,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R04_초석.asset,10f5f72cf0b398cdb9264ef38f43d5fa6ccba72eb7e5d02fe809d39b0dd21756
v27.production.output-line-backfill.1,recipe:material:paper,0,material:paper,4,1,,Main,output:recipe:material:paper/000/main/material:paper,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:paper,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R05_종이.asset,5ec9bf32caf49113c3ea245b8ad1bd75cfccd0f9815febd06a91f3971be0e4b1
v27.production.output-line-backfill.1,recipe:material:plate-blank,0,material:plate-blank,2,1,,Main,output:recipe:material:plate-blank/000/main/material:plate-blank,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:plate-blank,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R76_판금_소재판.asset,239866ac92eaaec4f735f5ecdd59b43cf11075afe3a815ab31a2d4e4c5ca3919
v27.production.output-line-backfill.1,recipe:material:rope,0,material:rope,2,1,,Main,output:recipe:material:rope/000/main/material:rope,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:rope,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R08_밧줄.asset,54fb70ca990791dd7d53c97ececf2faa6ea738f526eba2ee483d39cd93683b9c
v27.production.output-line-backfill.1,recipe:material:spring-steel,0,material:spring-steel,2,1,,Main,output:recipe:material:spring-steel/000/main/material:spring-steel,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:spring-steel,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R77_용수철강.asset,08850aeb6710bac292c02994deb3c92386fcb25bac6b1fe708f83eabb82c845f
v27.production.output-line-backfill.1,recipe:material:sterile-composite,0,material:sterile-composite,2,1,,Main,output:recipe:material:sterile-composite/000/main/material:sterile-composite,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:sterile-composite,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R84_무균_복합재.asset,3c4862c73d692210a1d9b13b326897f1134f9f2970f9b9833d8325cfddaa5764
v27.production.output-line-backfill.1,recipe:meat-pie,0,food:meat-pie,2,1,,Main,output:recipe:meat-pie/000/main/food:meat-pie,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=food:meat-pie,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_meat_pie.asset,6f325b08252db5f4455d180fa769174a95faa164c26ac3ce26b64a720c267614
v27.production.output-line-backfill.1,recipe:medical-vial,0,container:medical-vial,30,1,,Main,output:recipe:medical-vial/000/main/container:medical-vial,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=container:medical-vial,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_medical_vial.asset,79b5c535bf227824af751b45e3cf2af4ed8cd7d05e6e2633daf5db525efb759b
v27.production.output-line-backfill.1,recipe:medical:cross-lineage-medium,0,medical:cross-lineage-medium,1,1,,Main,output:recipe:medical:cross-lineage-medium/000/main/medical:cross-lineage-medium,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:cross-lineage-medium,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R116_교차계통_안정화_배지.asset,f6d0b037cd12486b5f0f2ef05e79447086394b9ea691ccbd274af1848ae80b4b
v27.production.output-line-backfill.1,recipe:medical:fertility-treatment,0,medical:fertility-treatment,1,1,,Main,output:recipe:medical:fertility-treatment/000/main/medical:fertility-treatment,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:fertility-treatment,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R123_생식_치료제.asset,95404f2a5b4789a6c707d31d98e1748c2eb7a173c791a36ab323577ec71a65a4
v27.production.output-line-backfill.1,recipe:medical:isolation-care-kit,0,medical:isolation-care-kit,1,1,,Main,output:recipe:medical:isolation-care-kit/000/main/medical:isolation-care-kit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:isolation-care-kit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R117_격리_치료_꾸러미.asset,309b1fc5d8394c7138b3807e44c87c971fbe6b1d6c0dc6a33654df1138e48736
v27.production.output-line-backfill.1,recipe:medical:mana-core-case,0,medical:mana-core-case,1,1,,Main,output:recipe:medical:mana-core-case/000/main/medical:mana-core-case,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:mana-core-case,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R33_마핵_케이스.asset,8a3b4caad1b732e9e8495e54c5b3fc03e60110ee2a7b3db19ae80bbcdc3c53be
v27.production.output-line-backfill.1,recipe:medical:organ-preservation-canister,0,medical:organ-preservation-canister,1,1,,Main,output:recipe:medical:organ-preservation-canister/000/main/medical:organ-preservation-canister,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:organ-preservation-canister,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R120_장기_보존_용기.asset,3d5fef30a9a496528d071ccd03b0ca6782b4a825d33725bbe5c42ddd5f5df545
v27.production.output-line-backfill.1,recipe:medical:organ-regeneration-scaffold,0,medical:organ-regeneration-scaffold,1,1,,Main,output:recipe:medical:organ-regeneration-scaffold/000/main/medical:organ-regeneration-scaffold,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:organ-regeneration-scaffold,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R121_장기_재생_골격.asset,b1a23c98e12c0e8684a852acc37b6f0537c754f215416ad26a5dc81e0c90acfe
v27.production.output-line-backfill.1,recipe:medical:regenerative-medium,0,medical:regenerative-medium,2,1,,Main,output:recipe:medical:regenerative-medium/000/main/medical:regenerative-medium,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:regenerative-medium,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R122_재생_배양액.asset,c8a4bcb698fd916c8afba7f910132334152a7a85db804d88ebb641b821471d1a
v27.production.output-line-backfill.1,recipe:medical:rejuvenation-serum,0,medical:rejuvenation-serum,1,1,,Main,output:recipe:medical:rejuvenation-serum/000/main/medical:rejuvenation-serum,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:rejuvenation-serum,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R118_회춘_혈청.asset,64de3e83033da89245b0730515e1695edeabe527c77f83b92dcb047ea8218f74
v27.production.output-line-backfill.1,recipe:medical:rune-hibernation-catalyst,0,medical:rune-hibernation-catalyst,1,1,,Main,output:recipe:medical:rune-hibernation-catalyst/000/main/medical:rune-hibernation-catalyst,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:rune-hibernation-catalyst,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R124_룬_동면_촉매.asset,13e39b26db70d2525c82171710d5a411dee35e24a8851d3196875967d580a1a5
v27.production.output-line-backfill.1,recipe:medical:slime-coagulation-frame,0,medical:slime-coagulation-frame,1,1,,Main,output:recipe:medical:slime-coagulation-frame/000/main/medical:slime-coagulation-frame,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:slime-coagulation-frame,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R37_점액_응고틀.asset,404987c892a913955e6b10ac2b2a72de2159f6c2a3f0360d2a4402064d4179cf
v27.production.output-line-backfill.1,recipe:medical:sterile-bandage,0,medical:sterile-bandage,2,1,,Main,output:recipe:medical:sterile-bandage/000/main/medical:sterile-bandage,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:sterile-bandage,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R22_무균_붕대.asset,8f26e255d0fb555a18a7f690b135e8dc8b3cd04170f0b4b8ed988548ce8983c3
v27.production.output-line-backfill.1,recipe:medical:sterile-mycelium-graft,0,medical:sterile-mycelium-graft,1,1,,Main,output:recipe:medical:sterile-mycelium-graft/000/main/medical:sterile-mycelium-graft,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:sterile-mycelium-graft,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R36_무균_균사_이식편.asset,d6d8e8a55e9b08b7d9ee00897ba75947a483d68f879fe61931581ad7ce14f71c
v27.production.output-line-backfill.1,recipe:medical:trait-analysis-kit,0,medical:trait-analysis-kit,1,1,,Main,output:recipe:medical:trait-analysis-kit/000/main/medical:trait-analysis-kit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:trait-analysis-kit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R115_형질_검사_키트.asset,2893308f29bbc50156bdb751434670c681184b9ef536cbc58a88e1517e79c559
v27.production.output-line-backfill.1,recipe:medical:trauma-care-kit,0,medical:trauma-care-kit,1,1,,Main,output:recipe:medical:trauma-care-kit/000/main/medical:trauma-care-kit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:trauma-care-kit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R125_트라우마_치료_꾸러미.asset,9cfde4f179377df8e5c97640decb4fd311cb42c86752104ac4414e6d45463495
v27.production.output-line-backfill.1,recipe:medical:whole-body-regeneration-medium,0,medical:whole-body-regeneration-medium,1,1,,Main,output:recipe:medical:whole-body-regeneration-medium/000/main/medical:whole-body-regeneration-medium,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medical:whole-body-regeneration-medium,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R54_전신_재생_배지.asset,fcfdd91d6885e5c394b32b6f13ef193259996928141789b526827d93f5317106
v27.production.output-line-backfill.1,recipe:medicine:vaccine:blood-wasting,0,medicine:vaccine:blood-wasting,4,1,,Main,output:recipe:medicine:vaccine:blood-wasting/000/main/medicine:vaccine:blood-wasting,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medicine:vaccine:blood-wasting,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R71_혈액소모병_백신.asset,adfaf97f8cf73475aa704f230d70b3191f3c7abbd14d9fd24915e166ac67ad8c
v27.production.output-line-backfill.1,recipe:medicine:vaccine:cave-flu,0,medicine:vaccine:cave-flu,4,1,,Main,output:recipe:medicine:vaccine:cave-flu/000/main/medicine:vaccine:cave-flu,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medicine:vaccine:cave-flu,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R66_동굴_독감_백신.asset,39d3aeb93589218a672a80fdfe1c3d76793467d6cf8c74dbec25366825018d5e
v27.production.output-line-backfill.1,recipe:medicine:vaccine:gut-rot,0,medicine:vaccine:gut-rot,4,1,,Main,output:recipe:medicine:vaccine:gut-rot/000/main/medicine:vaccine:gut-rot,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medicine:vaccine:gut-rot,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R68_장부패증_백신.asset,afbfe7860b40aeaad8f2855631fab25e181ba7c39e51ac8b7994f822f2d343e5
v27.production.output-line-backfill.1,recipe:medicine:vaccine:mana-pox,0,medicine:vaccine:mana-pox,4,1,,Main,output:recipe:medicine:vaccine:mana-pox/000/main/medicine:vaccine:mana-pox,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medicine:vaccine:mana-pox,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R70_마나두창_백신.asset,f4eddc0eb1a05add7fe557ef5b5e01255923cc11d09393ded6b939036796eab3
v27.production.output-line-backfill.1,recipe:medicine:vaccine:red-fever,0,medicine:vaccine:red-fever,4,1,,Main,output:recipe:medicine:vaccine:red-fever/000/main/medicine:vaccine:red-fever,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medicine:vaccine:red-fever,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R67_적열병_백신.asset,2dd614fc146f91c873a3790f986262ad31ae635fe9508d6b80d4fca0e4e0b2d8
v27.production.output-line-backfill.1,recipe:medicine:vaccine:slime-blight,0,medicine:vaccine:slime-blight,4,1,,Main,output:recipe:medicine:vaccine:slime-blight/000/main/medicine:vaccine:slime-blight,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medicine:vaccine:slime-blight,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R72_점액역병_백신.asset,ec3520009565c2fd193a2d980f9e411eca8a1f454a931c87c1aee722b0916c4c
v27.production.output-line-backfill.1,recipe:medicine:vaccine:spore-lung,0,medicine:vaccine:spore-lung,4,1,,Main,output:recipe:medicine:vaccine:spore-lung/000/main/medicine:vaccine:spore-lung,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medicine:vaccine:spore-lung,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R69_포자폐증_백신.asset,da6b2405a263ede49d1330850dcd3fea4e210e6a8abe6f4eb1ad55d2cc3ab897
v27.production.output-line-backfill.1,recipe:milling-flour,0,material:flour,2,1,,Main,output:recipe:milling-flour/000/main/material:flour,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:flour,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_milling_flour.asset,56adf5bf87b5b612ec21ac0a5653d17b30ac015e175176a97c6b5710ffc6be48
v27.production.output-line-backfill.1,recipe:moonflower-tea,0,drug:moonflower-tea,2,1,,Main,output:recipe:moonflower-tea/000/main/drug:moonflower-tea,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=drug:moonflower-tea,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_moonflower_tea.asset,dd6f8808a0ab602b527c96fffb7092effc43b8860932a963781efb06bd1bd012
v27.production.output-line-backfill.1,recipe:mushroom-soup,0,food:mushroom-soup,2,1,,Main,output:recipe:mushroom-soup/000/main/food:mushroom-soup,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=food:mushroom-soup,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_mushroom_soup.asset,d1ff0594e38f93860a7ab4f9b1340935acf692346cfd12a43df9ac7aae591392
v27.production.output-line-backfill.1,recipe:night-spirit,0,food:night-spirit,2,1,,Main,output:recipe:night-spirit/000/main/food:night-spirit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=food:night-spirit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_night_spirit.asset,15fda92e0945ac06c1e6d0c360d630cbcfb4ba74800d63de477b50ac039e7dbc
v27.production.output-line-backfill.1,recipe:night-wine,0,drug:night-wine,2,1,,Main,output:recipe:night-wine/000/main/drug:night-wine,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=drug:night-wine,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_night_wine.asset,1394f3d0d5c8fdf42411953715ca5e11dc5a486dd5002964a798e9c9e5cc7478
v27.production.output-line-backfill.1,recipe:preserved-ration,0,food:preserved-ration,3,1,,Main,output:recipe:preserved-ration/000/main/food:preserved-ration,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=food:preserved-ration,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_preserved_ration.asset,e5ad19373bebc51945bc5e168a51e7716da2c69074425cbc62aba0a7bdb5a941
v27.production.output-line-backfill.1,recipe:preserved-vegetable,0,food:preserved-vegetable,2,1,,Main,output:recipe:preserved-vegetable/000/main/food:preserved-vegetable,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=food:preserved-vegetable,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_preserved_vegetable.asset,3fd9e20b5b0cf161ce11a1ace2f0a5ef2d20e7a7e7959b4903ce8aa7eed53e38
v27.production.output-line-backfill.1,recipe:ration-mixture,0,material:ration-mixture,2,1,,Main,output:recipe:ration-mixture/000/main/material:ration-mixture,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:ration-mixture,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_ration_mixture.asset,19d2b6bd4cf11a00fb53226669c71b8e912a1405281fd0abd259bb8034dbc449
v27.production.output-line-backfill.1,recipe:record:arcane-index,0,record:arcane-index,1,1,,Main,output:recipe:record:arcane-index/000/main/record:arcane-index,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=record:arcane-index,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R91_비전_색인철.asset,63161fbd41eb3fcd87e7096173c4471954def9d6d199510f160da7627ddd930d
v27.production.output-line-backfill.1,recipe:record:breeding-ledger,0,record:breeding-ledger,1,1,,Main,output:recipe:record:breeding-ledger/000/main/record:breeding-ledger,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=record:breeding-ledger,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R95_번식_장부.asset,8ff51adac61762155e0454eb1dd98aa575d8dc90af27e10209d41372204f0fc9
v27.production.output-line-backfill.1,recipe:record:career-ledger,0,record:career-ledger,1,1,,Main,output:recipe:record:career-ledger/000/main/record:career-ledger,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=record:career-ledger,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R94_경력_장부.asset,4ad7943794365e36736dd90d1e7677227b11fe5c99d6b1bc929a321fc258f455
v27.production.output-line-backfill.1,recipe:resin-balm,0,craft:resin-balm,1,1,,Main,output:recipe:resin-balm/000/main/craft:resin-balm,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=craft:resin-balm,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_resin_balm.asset,8f5091248c2439262b93c62f74fe02b790b5febc703bd11c2eeb60b1ce2d4450
v27.production.output-line-backfill.1,recipe:resource:clean-water,0,resource:clean-water,8,1,,Main,output:recipe:resource:clean-water/000/main/resource:clean-water,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=resource:clean-water,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R01_깨끗한_물.asset,f801dad94d5bbffb04b5303890ad9092e3fc0cd9cd8de0be5d6a7ec3cb6585da
v27.production.output-line-backfill.1,recipe:resource:lead-ore,0,resource:lead-ore,2,1,,Main,output:recipe:resource:lead-ore/000/main/resource:lead-ore,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=resource:lead-ore,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R03_납광석.asset,95d0eb469cfa0b60cc764e710a8dce34a3c419506258fa387563967fe8dca221
v27.production.output-line-backfill.1,recipe:resource:sulfur,0,resource:sulfur,2,1,,Main,output:recipe:resource:sulfur/000/main/resource:sulfur,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=resource:sulfur,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/ResearchOverhaul/V3R02_황.asset,fba44a8c323b59bc60acd0011e0b92f5927d4ad188bbb15bb3acd7a7f45d1ac8
v27.production.output-line-backfill.1,recipe:ritual-reagent,0,craft:ritual-reagent,1,1,,Main,output:recipe:ritual-reagent/000/main/craft:ritual-reagent,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=craft:ritual-reagent,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_ritual_reagent.asset,d55e547ed4feb536c307686f7ac3031606b3ebdebb55007629eece561869e60c
v27.production.output-line-backfill.1,recipe:roasted-meat,0,food:roasted-meat,2,1,,Main,output:recipe:roasted-meat/000/main/food:roasted-meat,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=food:roasted-meat,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_roasted_meat.asset,99835c0156f353012d8d31737d55fcf2165f9f81e19a9663957f04135683a355
v27.production.output-line-backfill.1,recipe:root-stew,0,food:root-stew,2,1,,Main,output:recipe:root-stew/000/main/food:root-stew,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=food:root-stew,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_root_stew.asset,3c85eba6d7ab0e1271bf849c978d20dfc8dff800e06632ed8f6fe842c8c7ca77
v27.production.output-line-backfill.1,recipe:rot-toxin,0,material:rot-toxin,1,1,,Main,output:recipe:rot-toxin/000/main/material:rot-toxin,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:rot-toxin,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_rot_toxin.asset,12d65d828afff00b3f9950f14fdaef9260a7476890efdba57edac72567f7d04f
v27.production.output-line-backfill.1,recipe:rune-cold-suit,0,equipment:rune-cold-suit,1,1,,Main,output:recipe:rune-cold-suit/000/main/equipment:rune-cold-suit,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=equipment:rune-cold-suit,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_rune_cold_suit.asset,cdb204bd50a7abddec3b58ebac657a52b253fb311c976e484c51d9b53f54be17
v27.production.output-line-backfill.1,recipe:rune-leather,0,material:rune-leather,1,1,,Main,output:recipe:rune-leather/000/main/material:rune-leather,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:rune-leather,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_rune_leather.asset,517b6620ac9a991088b0c06554598e3accf419aaa7e660ee0ffd7a0a0699e8a5
v27.production.output-line-backfill.1,recipe:salted-meat,0,material:salted-meat,2,1,,Main,output:recipe:salted-meat/000/main/material:salted-meat,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:salted-meat,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_salted_meat.asset,f72ef49ff94069b3ef6f6b911e4b5c0fc7521070eeb1e995f029e3f9bcb96e70
v27.production.output-line-backfill.1,recipe:salted-meat-stew,0,food:salted-meat-stew,2,1,,Main,output:recipe:salted-meat-stew/000/main/food:salted-meat-stew,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=food:salted-meat-stew,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_salted_meat_stew.asset,12820a9788715af2e35373d59cce5c248f7fc19de610fceda7f80b491f4d551e
v27.production.output-line-backfill.1,recipe:sawmill-lumber,0,material:lumber,3,1,,Main,output:recipe:sawmill-lumber/000/main/material:lumber,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:lumber,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_sawmill_lumber.asset,d232673aa6c428ce96d87ac6b4c2961f1f3cbd1a1b10fc1876ec74d7f56cc29e
v27.production.output-line-backfill.1,recipe:seasoned-filling,0,material:seasoned-filling,2,1,,Main,output:recipe:seasoned-filling/000/main/material:seasoned-filling,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:seasoned-filling,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_seasoned_filling.asset,8170bf2f61a25816e151d1306dc4ff1328aee474b457d576331a172f093aaeaf
v27.production.output-line-backfill.1,recipe:silage,0,feed:silage,3,1,output:main,Main,output:main,Main,preserve-existing-canonical-line,preserve-canonical,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_silage.asset,b16b7cee4470aec1f5dfb7bbb1e8d4506e8d0bba21cc5a778ae77e36401938e7
v27.production.output-line-backfill.1,recipe:slime-warming-pad,0,equipment:slime-warming-pad,1,1,,Main,output:recipe:slime-warming-pad/000/main/equipment:slime-warming-pad,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=equipment:slime-warming-pad,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_slime_warming_pad.asset,9677eff8eeee466be9b6f57a1c0cbdc003b2f183661d5846a18506f069edd569
v27.production.output-line-backfill.1,recipe:soap,0,craft:soap,2,1,,Main,output:recipe:soap/000/main/craft:soap,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=craft:soap,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_soap.asset,359cee967b3548e709f3ecfc31b6dcfd24935b8ff6bfa2d692043435439a0c63
v27.production.output-line-backfill.1,recipe:solvent,0,material:alchemical-solvent,1,1,,Main,output:recipe:solvent/000/main/material:alchemical-solvent,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:alchemical-solvent,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_solvent.asset,7b1cd79336eed6cf7db45902e64aa49e561dcfe97d4f869029b89db653304173
v27.production.output-line-backfill.1,recipe:standard-medicine,0,medicine:standard,2,1,,Main,output:recipe:standard-medicine/000/main/medicine:standard,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=medicine:standard,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_standard_medicine.asset,95b21141df40a61a2bb7813b6320eea2a710dd1f281c1b629326896ef16cb25a
v27.production.output-line-backfill.1,recipe:starch,0,material:starch,2,1,,Main,output:recipe:starch/000/main/material:starch,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:starch,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_starch.asset,0872aa896ea38871961521aaddd66964a7c3dfa0d1593fe71f748fe880d51c19
v27.production.output-line-backfill.1,recipe:steel-ingot,0,material:steel-ingot,1,1,,Main,output:recipe:steel-ingot/000/main/material:steel-ingot,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:steel-ingot,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_steel_ingot.asset,50a8a0b7dc2660bd9c4f01e9f5af6df3af005fe6f9b4ea36c51ee8ef13284465
v27.production.output-line-backfill.1,recipe:stone-block,0,material:stone-block,2,1,,Main,output:recipe:stone-block/000/main/material:stone-block,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=material:stone-block,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_stone_block.asset,563e80c87a107a506984ae66e7f25d1a2bc5b0a487cd7f19309e4b51f1b0cbee
v27.production.output-line-backfill.1,recipe:stone-ornament,0,craft:stone-ornament,1,1,,Main,output:recipe:stone-ornament/000/main/craft:stone-ornament,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=craft:stone-ornament,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/recipe_stone_ornament.asset,23ae8731f49c48f1756d9d521c871ca8f41eed072217ece8c2164da7652406c4
v27.production.output-line-backfill.1,recipe:stuffed-mushroom,0,food:stuffed-mushroom,2,1,,Main,output:recipe:stuffed-mushroom/000/main/food:stuffed-mushroom,Main,missing-output-line-id; rule=authored-ordinal-zero-main; item=food:stuffed-mushroom,backfill-proposal-ready,Assets/Resources/SO/Economy/Recipes/Workshop/recipe_stuffed_mushroom.asset,2bcb02678dea5f48ff83a902cd9b83363df56fcaaf8a7236be293acfc17bf4e3
