schemaVersion,bundleId,bundleDigest,anchorItemId,memberShape,cohort,authorityState,stableId,authorityMetric,before,candidate,percentDelta,sourceAuthority,sourcePropertyPath,exactFormula,dependencyFingerprint,sourceDigest,semanticHash,dependencyIds,rootFamilyIds,acquisitionDisposition,downstreamConsumerCount,riskFlags,recommendedDecision,recommendationReason,decision
v27.market-review.4,market-atomic:medical:organ-preservation-canister,7BF9AA81A302A301DBFA0E6BBABC5BCAE879E1B3B2ACD1EA174C8B4AC461AE5D,medical:organ-preservation-canister,R,sale-rate-only,provenance-missing,medical:organ-preservation-canister,authored-market-sale-rate,0.59533733129501343,0.59853172302246094,0.53656835537238656557912595,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I120_장기_보존_용기.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),78aae3febb6881224fe775b3642a68af6c87ad49ad55cd8945402f47075f240a,f679bee0e1b3874d8ca3ad47a2b5b5a7d80fc9ca4d5a8d751a9ff8cd7669e1db,7db339ec96fa0d3b9c965cda1acedf892eb8f57dd904c0b518703e78f3c252d1,medical:organ-preservation-canister,material:iron-ingot|resource:iron-ore|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medical:trait-analysis-kit,CF80CA54ADAA986DBDB26A7712A7613B6DEF44A1E1565317DC32E86D8A1DC364,medical:trait-analysis-kit,R,sale-rate-only,provenance-missing,medical:trait-analysis-kit,authored-market-sale-rate,0.59650754928588867,0.59587371349334717,-0.10625779896671869139459527,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I115_형질_검사_키트.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),fa1bbec0bbdf01f5703d549b8c13a12d144fb09c5b99e54373b363cc1294c033,c69fdbf91bf1971503d37f37261a49b15604958d3949149292e2d5c660ff7c14,293b8a67bdad3b2ff2526045ba5870eaff14ddf17e6efae758e915ee104c9aba,medical:trait-analysis-kit,material:lumber|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:resource:dark-resin,F76245C5064AD29724998A704483AD9C4513B4DB63F3CAA2AEFB34BB98678634,resource:dark-resin,R,sale-rate-only,provenance-missing,resource:dark-resin,authored-market-sale-rate,0.481666624546051,0.57750004529953,19.89621366101453737884348584,Assets/Resources/SO/Economy/Items/resource_dark_resin.asset,features.Array.data[2].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),55fea77e094a0c97ccf47a47f0e5cba658458894f0a830710128ddbc4f9ad5fe,99d2334f0cbdb7a8c66e69daacac055994531c9d2dbbcc90b25fb2e65e679b06,e9a3015083459c58fc58c2cf1844cee410035cd0c9b953bf29c37bbf49858e2c,resource:dark-resin,,collapsed-inherited-only,12,acquisition-collapsed-inherited-only,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:resource:saltstone,236C172D700242D18A19602026DBE8AABF88D61B8455CD88CDB9BCE92540CA6B,resource:saltstone,R,sale-rate-only,provenance-missing,resource:saltstone,authored-market-sale-rate,0.55716663599014282,0.51747614145278931,-7.1236308805209397208824496,Assets/Resources/SO/Economy/Items/resource_saltstone.asset,features.Array.data[2].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),36fed5d1c0293c584817175eccd2ced74bfb6c1ff9b2f408239788b08cef8abb,18f122acf36db2883cd46721143bf947a5ac270b58f13c86a87ddca31b61ba10,8cad148fefc7caf5b5185a52e60f94da8cfa0a106b3764f0cf19e1ae5cce415d,resource:saltstone,,warning,7,acquisition-warning,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:ammo:blacksteel-bolt,7459BCC11D49D5CDA9F3449D873B16B516812F98CB28553BE3D5B00932D9A6B0,ammo:blacksteel-bolt,PR,sale-rate-with-price,provenance-missing,ammo:blacksteel-bolt,authored-market-sale-rate,0.59122961759567261,0.59605324268341064,0.81586323556557488402616539,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I132_흑강_볼트.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),65ad19ccf1cc1839c941b5a61f116a67e7460671349d579c63ae3e189db8b3ac,b21ba69d8d24ead3f6d18ea888283f57d05f11f95909ff398000eb89d29e12c4,cdec05e514f5c604d677ccba3a98720e27701f15fa6175ae67b0922994e90de3,ammo:blacksteel-bolt,material:blacksteel-ingot|material:iron-ingot|material:lumber|material:steel-ingot|resource:iron-ore|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:ammo:mana-disruptor-bolt,FB787EEDCD61BC6C37640038BA884F1511156E6CEC40176DC763E70F7BE3E26F,ammo:mana-disruptor-bolt,PR,sale-rate-with-price,provenance-missing,ammo:mana-disruptor-bolt,authored-market-sale-rate,0.58458060026168823,0.59828042984008789,2.34353134063410833599324561,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I135_마나_차단_볼트.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),8d927ac0be0b775b9ec847aa823f07a4fe2c473464017ae9e3bf042e2999e00c,f9a741a73dab0884355f6909f660b956e83b502b2c30f5d24a0387065687f2ed,4541b3ea9ff7ed9546f0e340e319361fa0330d3121eedc6233e84343b79cd9e7,ammo:mana-disruptor-bolt,ammo:bolt-steel|material:iron-ingot|material:lumber|material:steel-ingot|resource:iron-ore|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:component:blacksteel-defense-plate,51405812655542EE814E56D0AA8DE4C664B7727C122300E7222C6FA471BCCAC9,component:blacksteel-defense-plate,PR,sale-rate-with-price,provenance-missing,component:blacksteel-defense-plate,authored-market-sale-rate,0.597777247428894,0.5999872088432312,0.36969647537481365511155809,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I44_흑강_방어_장갑판.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),2e9abbb3ae16a0032964ff23e38f3c008feaa167974c7d5c5d19a985f0b8f645,377125a469003c72c63ebf364b4cbcff3e0364ca62e0326e8aa1e8f14074b322,e4ad3ff46c5eecad51308c4139193441522ea6a91ae6ad9181bf3709bb2d440e,component:blacksteel-defense-plate,material:blacksteel-ingot|material:iron-ingot|material:lumber|material:steel-ingot|resource:iron-ore|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:component:dreamweave-rune-lining,229F74DEC064FA05D8E0AFA560D3BCD7840FA0A0E62787238FDC97C2C850C1E6,component:dreamweave-rune-lining,PR,sale-rate-with-price,provenance-missing,component:dreamweave-rune-lining,authored-market-sale-rate,0.59410041570663452,0.59869843721389771,0.77394685910027757296578849,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I46_몽직물_룬_안감.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),56b40c2a992774a515902fbdc3ba01841d938fd4afe29f20bfca0e7fdfbcbcf1,4b6cdbcc8d3ba8abe3f5b67a382b3e1a4209d4f9754bdf1e396ad68b2f1023a7,805da05c8363228791ac0b2a6486cb4d110c9e0c16584f6b62b2b7c6a6868f02,component:dreamweave-rune-lining,resource:mana-crystal|source:quarry,collapsed-inherited-only,0,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:component:golem-core-case,2F040774ABB0EA9268E65FC48C3D85C3FD5DF5F5898A28F54BDF1C2B5022CE44,component:golem-core-case,PR,sale-rate-with-price,provenance-missing,component:golem-core-case,authored-market-sale-rate,0.59897130727767944,0.59902173280715942,0.00841868865291122075289202,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I119_골렘_핵_케이스.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),56016014048c404976d5bc9596084b429794d656b34b14eeb2e0b98a48c07191,770985770b6f4f98469deecd307dc898a8c7eef8786ae70e635cb6a87ffa382a,410198fd8f88e9f85fe47acff00d166c1b8af55be3ca95510d428d63107ad241,component:golem-core-case,resource:mana-crystal|source:quarry,collapsed-inherited-only,0,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:component:insulated-wiring,BAC1824C28BCABBB226915F607DC639543BE4252D10502258BD3ED90E28A0EBB,component:insulated-wiring,PR,sale-rate-with-price,provenance-missing,component:insulated-wiring,authored-market-sale-rate,0.58976471424102783,0.59939783811569214,1.63338423646813827849300215,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I111_절연_배선_묶음.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),1f60cd24fecfb2473001311279c6a44fc31b53d40a57701dd5713316eb9d7b4e,2aedaddbb980934f376196ae1a579d4754c05f031590f38f7f075efcbfab4462,c51e1b05e87a47de2ff43a78f32cdd54c75a5c4ced07869aaa66659f0cecab79,component:insulated-wiring,material:leather|resource:hide|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:component:rune-bus-coupler,C7B2C096325A272E41F0877A3035D984C0849D5F7986F90B35AAF51956569461,component:rune-bus-coupler,PR,sale-rate-with-price,provenance-missing,component:rune-bus-coupler,authored-market-sale-rate,0.5960347056388855,0.59908640384674072,0.51200008640170133851384684,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I35_룬_버스_결합기.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),c42e8fcc4d7579df452292e79cb547e50d7420f231b0eebfbbfa44ac57342a1b,cb2871184ea93965a644ecf24416d6335c268f4f1298b23989f291bf947d226d,f0a3371f06c9601465bbcac5026455615c64a15471cdd3a2999e48795bfd0ecd,component:rune-bus-coupler,resource:mana-crystal|source:quarry,collapsed-inherited-only,0,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:component:rune-conductor,7AEB361A386DA9705B0444BB749987EE251BD21D9BD340FDDC05E3AB8A3DAE52,component:rune-conductor,PR,sale-rate-with-price,provenance-missing,component:rune-conductor,authored-market-sale-rate,0.59055352210998535,0.59883469343185425,1.40227278507816694883364531,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I11_룬_도체.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),9764a211649c1850fa145ebbeb86ab3ef8ae1d461cf2d338b5f55a10e24b1611,649245883b7e01bb11cb9cff280b761fd536020c1f8b1588ae00eae2f0b23e5b,f8f2e8ab5a9d2c69d4e52d976358ca48a0c120e7ad69d9e87402acb64a42a63a,component:rune-conductor,resource:mana-crystal|source:quarry,collapsed-inherited-only,10,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:component:rune-control-panel,8FC96F25DCBD3255D5AB04108E2AEF873AFDB5F431B8CE091B927F32D2CA7FD4,component:rune-control-panel,PR,sale-rate-with-price,provenance-missing,component:rune-control-panel,authored-market-sale-rate,0.59896433353424072,0.59929484128952026,0.05517987245239636866912341,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I34_룬_제어반.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),b072d0895aaec326fb0d277b6e755e9c74e9287746db1fb9270f6daaf6d790b5,bfdf801a213766f78c7b4551e9c6d0bf3856a89dff0a928cf3e9014aa6ba4044,825c7079878687f1a108f8823891e67f272857ef83bdd6189607e51918424519,component:rune-control-panel,material:iron-ingot|material:steel-ingot|resource:iron-ore|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:component:rune-leather-lining,AE12F3D4F2B17835CD6351E16F6FB0E4B6E51F6C33ACB21B73C87574C9DD69E4,component:rune-leather-lining,PR,sale-rate-with-price,provenance-missing,component:rune-leather-lining,authored-market-sale-rate,0.59229254722595215,0.59979909658432007,1.26737190827833697606008701,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I48_룬가죽_장비_안감.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),6480441ada3ba37e2c971f44fa4f5d1fef858a02db068278865c287a4d63964a,535746c43c630062c393f88d5895b365293582a262af384a133ee224daad156b,ebb476cf3be12ecbfb2e6c3b27d024706e59c3286e7ab15f9020672a604cdbd1,component:rune-leather-lining,material:leather|resource:hide|resource:mana-crystal|source:quarry,collapsed-inherited-only,0,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:component:rune-leather-strap,4BF2A72A8F60B9E3FF8624D80D0FB78F3C1CB9721F477DAB494B93B3312CFC6B,component:rune-leather-strap,PR,sale-rate-with-price,provenance-missing,component:rune-leather-strap,authored-market-sale-rate,0.5995786190032959,0.59946054220199585,-0.01969329751890317633342334,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I49_룬가죽_조율_끈.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),ef86c7f87fe2a45b15773c14c9e5abf2afc76114c53c9107972fd734fe3b65e7,4d5e6781e316dfaf76b5709f37b980b925061e4eee4b40f0e149b77e3c519481,fa679ad1619ee149b1dc119a0fbef46ee64b4d36c420b2b9aef4288c164092a0,component:rune-leather-strap,material:leather|resource:hide|resource:mana-crystal|source:quarry,collapsed-inherited-only,0,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:component:rune-purification-crystal,4F0416215853C1C2543AED18D53E377A3C9583D5435D0B43624350E81CD76CB4,component:rune-purification-crystal,PR,sale-rate-with-price,provenance-missing,component:rune-purification-crystal,authored-market-sale-rate,0.59572720527648926,0.59883910417556763,0.52236978125484023469179547,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I114_룬_정화_결정.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),3f73d823e4ea3b391fb8bf832bef1de607f3542ab005ac338ea980aaaa7ecf11,bd5c64b1cd683855d6b5316977f91d07f0ad352b0a0bf638a85fa19344ae96de,53098fea8caf118c376f2fba8e9eec38fc2989ad4039487f8d7fb1622eb7253b,component:rune-purification-crystal,material:iron-ingot|material:steel-ingot|resource:iron-ore|resource:mana-crystal|source:quarry,collapsed-inherited-only,0,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:component:rune-tuning-shield,4085C304EC088FF7786D5E566C96A433EAC4C384C8FF27F0496F21DC302F94F6,component:rune-tuning-shield,PR,sale-rate-with-price,provenance-missing,component:rune-tuning-shield,authored-market-sale-rate,0.59792059659957886,0.59886300563812256,0.15761441300120012914419032,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I32_룬_조율_차폐판.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),332fd6a0133cfae40a197291dc2df6cc21189f6dcde8654ce05e90b99ae96149,ae6f7c9baed2a0889dea13d6d9419a74e3c7c697f55eecc37dbb946e21c09276,c782a5a0af2c471e036f02cda2f2df4f178dea8b254b5423aecc1c0e79f04788,component:rune-tuning-shield,resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:component:temporal-stasis-seal,364F5224607B64B8C8E80062DC239F24E58BC7397F0166D4ACA922644E2054D5,component:temporal-stasis-seal,PR,sale-rate-with-price,provenance-missing,component:temporal-stasis-seal,authored-market-sale-rate,0.59947830438613892,0.59971559047698975,0.03958209815346179962450862,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I55_시간_고정_인장.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),fddbf23ec5c336fe718b818a63db120c6a4ead8f0ec79bdab4a61badec6ba3d8,a6d964b4fc6997d733c75d44cfcc62c107b7a3b84cc12ab1979737c38a88f300,83826cdf6ec3b6a150799008c9f0b3899b051d38b80b5dca7c6ebd0c6ab7d9e7,component:temporal-stasis-seal,material:iron-ingot|material:steel-ingot|resource:iron-ore|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:craft:dreamweave-ritual-banner,8129E598C29BF8522CF1EDC1BB70332F1233204C93D7881EFE91FF7C55DC055D,craft:dreamweave-ritual-banner,PR,sale-rate-with-price,provenance-missing,craft:dreamweave-ritual-banner,authored-market-sale-rate,0.59264284372329712,0.59716284275054932,0.76268516107528867859374047,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I47_몽직물_의식_장식.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),73a8ff4e199cddc0af9d3a0d778c1b697b3c1e9873fb0b517c9ceecf79bf31f6,6cfec1828c47e03083082192752de9a465c95ba45d146fb566eb64df7a48fb07,1ade68c21f412f25412452522b1944e435f707011e117ee161a3aa1cf6636813,craft:dreamweave-ritual-banner,source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:drug:mana-awakener,41A699384A7B4F4452964BF0C7560ACE4F59372EB95D9C36117B631127C70F75,drug:mana-awakener,PR,sale-rate-with-price,provenance-missing,drug:mana-awakener,authored-market-sale-rate,0.593317449092865,0.59799420833587646,0.78823895204192147350553812,Assets/Resources/SO/Economy/Items/drug_mana_awakener.asset,features.Array.data[2].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),0fab564e4693e4491fa4bc42d4b8e23648ebc16c8233dadd4d63eee0ab4a07c9,64213e1f12f86560e55bfd6c18f1ec0d86c90199b218ecee956400d4c418827b,2e63780a60c473be7cca361671cdd6d10bd5bc90a42ea5ca5f433ef6ebc0a97c,drug:mana-awakener,drug:mana-awakener|resource:cave-mushroom|resource:mana-crystal|source:quarry,collapsed-inherited-only,0,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:material:blacksteel-ingot,EB5153F5CB96A89A6B8A1086DBCB0FEF9C33446D3D4640E90BB1F21A2CE11F33,material:blacksteel-ingot,PR,sale-rate-with-price,provenance-missing,material:blacksteel-ingot,authored-market-sale-rate,0.597176730632782,0.59958940744400024,0.40401386850115759912831917,Assets/Resources/SO/Economy/Items/material_blacksteel_ingot.asset,features.Array.data[2].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),c8f5b61279b7086c6c193d94a81fcae7e6a8b54946c5398a182b3e46a5ae24cb,385c57ab4b6d28fe201e7cf5192799d15bdb8eee51c384129f1d5cfa6ecda29e,d0ae608602855f58d00deb2a79cce6f1edc8e00ce3fea16dcf8ce0a86ea6e8d9,material:blacksteel-ingot,material:blacksteel-ingot|material:iron-ingot|material:steel-ingot|resource:iron-ore|resource:mana-crystal|source:quarry,warning,3,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:material:sterile-composite,ABB4904EFC0012C0B5A7EEC5D22E251221F2A7D2726253742F5E37EAC892E991,material:sterile-composite,PR,sale-rate-with-price,provenance-missing,material:sterile-composite,authored-market-sale-rate,0.5753968358039856,0.598943293094635,4.09221181373870544422476474,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I84_무균_복합재.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),53b2376232610e06aea3982768254270c803f3bdcc8134e2b2e50a534d85b17c,74ac5178ba0e9c9eb8b57c7cc8a7377e427a75f42f3dfc0681849798aad755cc,757fb621e001934dce7a90493fee85180459be65a99a1700e22454101b841785,material:sterile-composite,resource:mana-crystal|source:quarry,collapsed-inherited-only,8,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medical:cross-lineage-medium,86BD7CCC6BD68DA14A45F346B23803AD38F9049EB081869A48D3008E587391DB,medical:cross-lineage-medium,PR,sale-rate-with-price,provenance-missing,medical:cross-lineage-medium,authored-market-sale-rate,0.59839063882827759,0.59890824556350708,0.08649980491724061706940975,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I116_교차계통_안정화_배지.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),edcb1b868527b19d554b804e4638955117b63cb53a69cc8f0d17bfb678b40579,c3c97580d094aef0575988ebcf7f7223cedc2e055ed6836c4333f6751f0ef265,69af8772428c747d558c5979751054610ef0312e33c78ad2a3bb88b9a1ac40f3,medical:cross-lineage-medium,resource:mana-crystal|source:quarry,collapsed-inherited-only,0,acquisition-collapsed-inherited-only|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medical:fertility-treatment,37B003A3358783CEF232E33058C67B251FAF472C82384CE6B666608E4D45E737,medical:fertility-treatment,PR,sale-rate-with-price,provenance-missing,medical:fertility-treatment,authored-market-sale-rate,0.5991935133934021,0.59871482849121094,-0.07988819830178604590944718,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I123_생식_치료제.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),1aef2436e2fd60c1a61360c0497744ac14cbecee8575b7e40f88f403288816bc,7d14c72c2816d440aabf4d1492c8ae17d5c1344391cbece86e10f1f37f53b77d,95b9701f5b8bad7aed564bd3c91dfa1a26c7df014a75c1573dbd3ea030c3c747,medical:fertility-treatment,medicine:standard|resource:cave-mushroom|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medical:mana-core-case,22B9BB152D24386C2F9563478CC4B6FE6D01D7D265DEF7338002CA07EB360DE0,medical:mana-core-case,PR,sale-rate-with-price,provenance-missing,medical:mana-core-case,authored-market-sale-rate,0.59998053312301636,0.59969180822372437,-0.04812237786934857141434651,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I33_마핵_케이스.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),584e349bbc712b0f9493d000995ef57f7a59953e5972bfa19904a6e2450c541b,c2f36aa7256ee4d594ac6cae6157b1362754621dc9e4164d7d272e17791908a2,9bc7c4e6ef8af745f0b65a5efcd5a4386813214099b8a9d0d7b729afdb6e4e4e,medical:mana-core-case,material:iron-ingot|material:steel-ingot|resource:iron-ore|resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
v27.market-review.4,market-atomic:medical:organ-regeneration-scaffold,61C8EBB5F5B48F07A86778B06CC3FE446C2B2FF4ED1E0E3D31A55D4F2CE5D377,medical:organ-regeneration-scaffold,PR,sale-rate-with-price,provenance-missing,medical:organ-regeneration-scaffold,authored-market-sale-rate,0.5931544303894043,0.59962362051010132,1.09064179398441211281648152,Assets/Resources/SO/Economy/Items/ResearchOverhaul/V3I121_장기_재생_골격.asset,features.Array.data[0].saleRate,max float rate where floor(unitPrice*rate*3000mEWU)<=floor(AcquisitionCost*0.60),d436ee3f1d3e0015b885f7fdc14c1370b6a039f9d10fc49d788f75e7bba7e743,f9c478f06131cca587d9798cfafb2f3490a7220df9aa7efd095f56d4efd7a977,3ee86f8b1b04a64551dfe87fb30ba4131ee908201895254fbe9247926627a2bb,medical:organ-regeneration-scaffold,resource:mana-crystal|source:quarry,warning,0,acquisition-warning|quarry-cascade,promote-candidate,"large sale-credit rebase reviewed: exact candidate remains within the 60% acquisition cap, causal authored work is applied, and external inflows are closed",pending-explicit-review
