schemaVersion,itemId,unitSemanticKind,unitLabel,unitDescription,nominalVolumeMilliLiters,packageTareGrams,tareDisposition,packagingReviewDisposition,containerItemId,primaryMaterialId,derivationKind,beforeMassGrams,proposedAfterMassGrams,deltaGrams,haulClass,minimumUnitsFor6Kg,maximumUnitsFor11Kg,maxStack,massBalanceSourceId,reviewStatus,assetApplied
v27.mass.explicit-semantic.2,equipment-item:shield:blacksteel,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,11000,11000,0,IndividualEquipment,1,1,1,mass:shield:blacksteel:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:shield:buckler,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,1800,1800,0,IndividualEquipment,4,6,1,mass:shield:buckler:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:shield:iron,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,6000,6000,0,IndividualEquipment,1,1,1,mass:shield:iron:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:shield:mana-buckler,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,2200,2200,0,IndividualEquipment,3,5,1,mass:shield:mana-buckler:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:shield:pavise,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,12000,12000,0,Heavy,1,0,1,mass:shield:pavise:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:shield:powered,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,13000,13000,0,Heavy,1,0,1,mass:shield:powered:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:shield:rune,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,6500,6500,0,IndividualEquipment,1,1,1,mass:shield:rune:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:shield:tower,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,10000,10000,0,IndividualEquipment,1,1,1,mass:shield:tower:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:shield:wood,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,3500,3500,0,IndividualEquipment,2,3,1,mass:shield:wood:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:arquebus,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,5600,5600,0,IndividualEquipment,2,1,1,mass:weapon:arquebus:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:blacksteel-poleaxe,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,6800,6800,0,IndividualEquipment,1,1,1,mass:weapon:blacksteel-poleaxe:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:composite-bow,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,1800,1800,0,IndividualEquipment,4,6,1,mass:weapon:composite-bow:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:crossbow,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,3800,3800,0,IndividualEquipment,2,2,1,mass:weapon:crossbow:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:dagger,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,700,700,0,IndividualEquipment,9,15,1,mass:weapon:dagger:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:estoc,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,2200,2200,0,IndividualEquipment,3,5,1,mass:weapon:estoc:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:falchion,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,1700,1700,0,IndividualEquipment,4,6,1,mass:weapon:falchion:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:greatsword,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,4600,4600,0,IndividualEquipment,2,2,1,mass:weapon:greatsword:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:halberd,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,4200,4200,0,IndividualEquipment,2,2,1,mass:weapon:halberd:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:handgonne,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,4800,4800,0,IndividualEquipment,2,2,1,mass:weapon:handgonne:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:heavy-matchlock,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,8400,8400,0,IndividualEquipment,1,1,1,mass:weapon:heavy-matchlock:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:javelin,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,2000,2000,0,IndividualEquipment,3,5,1,mass:weapon:javelin:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:longbow,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,2100,2100,0,IndividualEquipment,3,5,1,mass:weapon:longbow:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:longsword,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,1800,1800,0,IndividualEquipment,4,6,1,mass:weapon:longsword:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:mace,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,2800,2800,0,IndividualEquipment,3,3,1,mass:weapon:mace:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:mana-lance,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,4900,4900,0,IndividualEquipment,2,2,1,mass:weapon:mana-lance:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:matchlock-long-gun,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,6400,6400,0,IndividualEquipment,1,1,1,mass:weapon:matchlock-long-gun:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:matchlock-pistol,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,2600,2600,0,IndividualEquipment,3,4,1,mass:weapon:matchlock-pistol:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:pollaxe,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,4800,4800,0,IndividualEquipment,2,2,1,mass:weapon:pollaxe:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:powered-striking-gauntlet,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,7200,7200,0,IndividualEquipment,1,1,1,mass:weapon:powered-striking-gauntlet:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:repeating-crossbow,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,4400,4400,0,IndividualEquipment,2,2,1,mass:weapon:repeating-crossbow:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:rune-blade,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,2200,2200,0,IndividualEquipment,3,5,1,mass:weapon:rune-blade:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:rune-bow,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,2400,2400,0,IndividualEquipment,3,4,1,mass:weapon:rune-bow:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:shortbow,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,1400,1400,0,IndividualEquipment,5,7,1,mass:weapon:shortbow:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:shotgun,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,6100,6100,0,IndividualEquipment,1,1,1,mass:weapon:shotgun:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:siege-arbalest,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,8500,8500,0,IndividualEquipment,1,1,1,mass:weapon:siege-arbalest:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:sniper-arquebus,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,6800,6800,0,IndividualEquipment,1,1,1,mass:weapon:sniper-arquebus:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:spear,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,2400,2400,0,IndividualEquipment,3,4,1,mass:weapon:spear:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:throwing-axe,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,1400,1400,0,IndividualEquipment,5,7,1,mass:weapon:throwing-axe:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:warhammer,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,3100,3100,0,IndividualEquipment,2,3,1,mass:weapon:warhammer:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment-item:weapon:windlass-crossbow,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,Unspecified,,,EquipmentShapeAndMaterial,5200,5200,0,IndividualEquipment,2,2,1,mass:weapon:windlass-crossbow:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment:cold-work-suit,ApparelPiece,1 complete apparel item,One complete authored apparel item; fitted body-form definitions share this physical item and textile variants are projected by the apparel mass authority.,0,0,None,Unspecified,,,ApparelShapeAndTextile,900,900,0,IndividualEquipment,7,12,1,mass:apparel-item:equipment:cold-work-suit:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment:rune-cold-suit,ApparelPiece,1 complete apparel item,One complete authored apparel item; fitted body-form definitions share this physical item and textile variants are projected by the apparel mass authority.,0,0,None,Unspecified,,,ApparelShapeAndTextile,800,800,0,IndividualEquipment,8,13,1,mass:apparel-item:equipment:rune-cold-suit:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,equipment:slime-warming-pad,ApparelPiece,1 complete apparel item,One complete authored apparel item; fitted body-form definitions share this physical item and textile variants are projected by the apparel mass authority.,0,0,None,Unspecified,,,ApparelShapeAndTextile,300,300,0,IndividualEquipment,20,36,1,mass:apparel-item:equipment:slime-warming-pad:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.2,feed:dog-food,ProduceBundle,1 animal-feed ration,One authored dog-food ration consumed as a single animal-feeding unit without disposable packaging.,0,0,None,Unspecified,,,RecipeMassBalance,525,525,0,Ordinary,12,20,75,mass:semantic-authority:feed:dog-food:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,feed:dog-food-fresh,ProduceBundle,1 animal-feed ration,One authored dog-food ration consumed as a single animal-feeding unit without disposable packaging.,0,0,None,Unspecified,,,RecipeMassBalance,525,525,0,Ordinary,12,20,75,mass:semantic-authority:feed:dog-food-fresh:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,feed:hay,OtherExplicitPhysicalUnit,1 hay-feed ration,One 196-gram compact dry hay ration without disposable packaging.,500,0,None,Unspecified,,mass-material:hay-feed,RecipeMassBalance,196,196,0,MicroUrgent,31,56,75,mass:recipe:hay-feed:v1,focused-applied,true
v27.mass.explicit-semantic.2,feed:silage,OtherExplicitPhysicalUnit,1 silage ration,One 230-gram moist fermented-feed ration transferred from reusable storage.,250,0,BulkInfrastructureNotInUnit,Unspecified,,mass-material:silage,RecipeMassBalance,230,230,0,MicroUrgent,27,47,50,mass:recipe:silage:v1,focused-applied,true
v27.mass.explicit-semantic.2,fiber:cave-silk,TextileRollOrSheet,1 raw-fiber bundle,One standardized authored raw-fiber bundle used as a divisible textile-production input without disposable packaging.,0,0,None,Unspecified,,,RecipeMassBalance,80,80,0,Ordinary,75,137,200,mass:semantic-authority:fiber:cave-silk:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,fiber:deep-goat-wool,TextileRollOrSheet,1 raw-fiber bundle,One standardized authored raw-fiber bundle used as a divisible textile-production input without disposable packaging.,0,0,None,Unspecified,,,RecipeMassBalance,80,80,0,Ordinary,75,137,200,mass:semantic-authority:fiber:deep-goat-wool:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,fiber:ember-cotton,TextileRollOrSheet,1 raw-fiber bundle,One standardized authored raw-fiber bundle used as a divisible textile-production input without disposable packaging.,0,0,None,Unspecified,,,RecipeMassBalance,80,80,0,Ordinary,75,137,200,mass:semantic-authority:fiber:ember-cotton:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,fiber:frost-flax,TextileRollOrSheet,1 raw-fiber bundle,One standardized authored raw-fiber bundle used as a divisible textile-production input without disposable packaging.,0,0,None,Unspecified,,,RecipeMassBalance,80,80,0,Ordinary,75,137,200,mass:semantic-authority:fiber:frost-flax:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,fiber:frost-wool,TextileRollOrSheet,1 raw-fiber bundle,One standardized authored raw-fiber bundle used as a divisible textile-production input without disposable packaging.,0,0,None,Unspecified,,,RecipeMassBalance,80,80,0,Ordinary,75,137,200,mass:semantic-authority:fiber:frost-wool:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,fiber:mire-reed,TextileRollOrSheet,1 raw-fiber bundle,One standardized authored raw-fiber bundle used as a divisible textile-production input without disposable packaging.,0,0,None,Unspecified,,,RecipeMassBalance,80,80,0,Ordinary,75,137,200,mass:semantic-authority:fiber:mire-reed:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,fiber:spore-hemp,TextileRollOrSheet,1 raw-fiber bundle,One standardized authored raw-fiber bundle used as a divisible textile-production input without disposable packaging.,0,0,None,Unspecified,,,RecipeMassBalance,80,80,0,Ordinary,75,137,200,mass:semantic-authority:fiber:spore-hemp:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,food:boar-stew,MealPortion,1 served meal portion,One complete authored meal serving; reusable bowls and serving ware are facility infrastructure outside the consumable meal unit and do not disappear as package tare.,0,0,BulkInfrastructureNotInUnit,Unspecified,,,RecipeMassBalance,850,850,0,Ordinary,8,12,40,mass:semantic-authority:food:boar-stew:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,food:cheese-mushroom,MealPortion,1 meal portion,One 450-gram cheese-and-mushroom meal portion; reusable cookware and tableware are not item tare.,430,0,None,Unspecified,,mass-material:cheese-mushroom,RecipeMassBalance,450,450,0,MicroUrgent,14,24,40,mass:recipe:cheese-mushroom:v1,focused-applied,true
v27.mass.explicit-semantic.2,food:egg-pancake,MealPortion,1 meal portion,"One egg-pancake meal portion; cookware and tableware are reusable infrastructure, not tare.",760,0,None,Unspecified,,mass-material:egg-pancake,RecipeMassBalance,650,650,0,MicroUrgent,10,16,40,mass:recipe:egg-pancake:v1,reviewed-audit-only,false
v27.mass.explicit-semantic.2,food:expedition-ration-pack,MealPortion,1 sealed ration portion,One complete authored preserved or expedition ration consumed as one meal portion; packaging is integral to the current physical unit and exits through the ration-consumption sink.,0,0,None,IntegralUnitNoDetachableTare,,,RecipeMassBalance,750,750,0,MicroUrgent,8,14,50,mass:semantic-authority:food:expedition-ration-pack:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,food:fermented-pickle,MealPortion,1 fermented-pickle serving,One 450-gram drained fermented-pickle serving; reusable tableware is not item tare.,400,0,None,Unspecified,,mass-material:fermented-pickle,RecipeMassBalance,450,450,0,MicroUrgent,14,24,50,mass:recipe:fermented-pickle:v1,reviewed-audit-only,false
v27.mass.explicit-semantic.2,food:fresh-curd,MealPortion,1 small meal portion,One 225-gram fresh-curd serving; reusable tableware is not item tare.,215,0,None,Unspecified,,mass-material:fresh-curd,RecipeMassBalance,225,225,0,MicroUrgent,27,48,50,mass:recipe:fresh-curd:v1,focused-applied,true
v27.mass.explicit-semantic.2,food:garden-meal,MealPortion,1 served meal portion,One complete authored meal serving; reusable bowls and serving ware are facility infrastructure outside the consumable meal unit and do not disappear as package tare.,0,0,BulkInfrastructureNotInUnit,Unspecified,,,RecipeMassBalance,750,750,0,Ordinary,8,14,40,mass:semantic-authority:food:garden-meal:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,food:grain-porridge,MealPortion,1 meal portion,"One edible grain-porridge serving; tableware is reusable infrastructure, not tare.",350,0,None,Unspecified,,mass-material:cooked-grain,RecipeMassBalance,600,600,0,MicroUrgent,10,18,50,mass:recipe:grain-porridge:v1,reviewed-audit-only,false
v27.mass.explicit-semantic.2,food:grape-syrup,MealPortion,1 syrup serving,One 175-gram concentrated grape-syrup serving; reusable tableware is not item tare.,150,0,None,Unspecified,,mass-material:grape-syrup-serving,RecipeMassBalance,175,175,0,MicroUrgent,35,62,50,mass:recipe:grape-syrup:v1,focused-applied,true
v27.mass.explicit-semantic.2,food:jerky,MealPortion,1 jerky ration portion,One complete authored solid jerky ration portion stored without a separately modeled wrapper or container.,0,0,None,Unspecified,,,RecipeMassBalance,450,450,0,Ordinary,14,24,50,mass:semantic-authority:food:jerky:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,food:lavish-meat,MealPortion,1 lavish meal portion,One 1000-gram lavish meat meal portion; reusable cookware and tableware are not item tare.,900,0,None,Unspecified,,mass-material:lavish-meat,RecipeMassBalance,1000,1000,0,MicroUrgent,6,11,30,mass:recipe:lavish-meat:v1,reviewed-audit-only,false
v27.mass.explicit-semantic.2,food:lavish-vegan,MealPortion,1 lavish-vegan serving,One 900-gram lavish vegan meal serving; reusable tableware is not item tare.,800,0,None,Unspecified,,mass-material:lavish-vegan,RecipeMassBalance,900,900,0,MicroUrgent,7,12,30,mass:recipe:lavish-vegan:v1,reviewed-audit-only,false
v27.mass.explicit-semantic.2,food:malt-porridge,MealPortion,1 malt-porridge serving,One 550-gram full-meal serving made from malt and process water; reusable tableware is not item tare.,550,0,None,Unspecified,,mass-material:malt-porridge,RecipeMassBalance,550,550,0,MicroUrgent,11,20,50,mass:recipe:malt-porridge:v1,reviewed-audit-only,false
v27.mass.explicit-semantic.2,food:meat-pie,MealPortion,1 meat-pie serving,One 575-gram meat-pie serving; reusable tableware is not item tare.,550,0,None,Unspecified,,mass-material:meat-pie,RecipeMassBalance,575,575,0,MicroUrgent,11,19,40,mass:recipe:meat-pie:v1,focused-applied,true
v27.mass.explicit-semantic.2,food:mushroom-soup,MealPortion,1 meal portion,"One edible mushroom-soup serving; tableware is reusable infrastructure, not tare.",280,0,None,Unspecified,,mass-material:mushroom-soup,RecipeMassBalance,650,650,0,MicroUrgent,10,16,50,mass:recipe:mushroom-soup:v1,reviewed-audit-only,false
v27.mass.explicit-semantic.2,food:night-spirit,LiquidPortion,1 night-spirit serving,One 450-gram oak-aged spirit serving; reusable vessels are not item tare.,450,0,BulkInfrastructureNotInUnit,Unspecified,,mass-material:night-spirit,RecipeMassBalance,450,450,0,MicroUrgent,14,24,50,mass:recipe:night-spirit:v1,reviewed-audit-only,false
v27.mass.explicit-semantic.2,food:preserved-ration,MealPortion,1 sealed ration portion,One complete authored preserved or expedition ration consumed as one meal portion; packaging is integral to the current physical unit and exits through the ration-consumption sink.,0,0,None,IntegralUnitNoDetachableTare,,,RecipeMassBalance,500,500,0,MicroUrgent,12,22,60,mass:semantic-authority:food:preserved-ration:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,food:preserved-vegetable,MealPortion,1 preserved-vegetable serving,One 550-gram cooked preserved-vegetable serving; reusable tableware is not item tare.,500,0,None,Unspecified,,mass-material:preserved-vegetable,RecipeMassBalance,550,550,0,MicroUrgent,11,20,50,mass:recipe:preserved-vegetable:v1,reviewed-audit-only,false
v27.mass.explicit-semantic.2,food:roasted-meat,MealPortion,1 meal portion,One roasted-meat serving after explicit cooking moisture loss.,600,0,None,Unspecified,,mass-material:roasted-meat,RecipeMassBalance,750,750,0,MicroUrgent,8,14,40,mass:recipe:roasted-meat:v1,reviewed-audit-only,false
v27.mass.explicit-semantic.2,food:root-stew,MealPortion,1 meal portion,"One edible ember-root stew serving; tableware is reusable infrastructure, not tare.",470,0,None,Unspecified,,mass-material:root-stew,RecipeMassBalance,700,700,0,MicroUrgent,9,15,50,mass:recipe:root-stew:v1,reviewed-audit-only,false
v27.mass.explicit-semantic.2,food:salted-meat-stew,MealPortion,1 served meal portion,One complete authored meal serving; reusable bowls and serving ware are facility infrastructure outside the consumable meal unit and do not disappear as package tare.,0,0,BulkInfrastructureNotInUnit,Unspecified,,,RecipeMassBalance,800,800,0,Ordinary,8,13,50,mass:semantic-authority:food:salted-meat-stew:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,food:stuffed-mushroom,MealPortion,1 stuffed-mushroom serving,One 575-gram stuffed-mushroom serving; reusable tableware is not item tare.,550,0,None,Unspecified,,mass-material:stuffed-mushroom,RecipeMassBalance,575,575,0,MicroUrgent,11,19,50,mass:recipe:stuffed-mushroom:v1,focused-applied,true
v27.mass.explicit-semantic.2,food:twilight-beer,LiquidPortion,1 twilight-beer serving,One 475-gram beer serving after secondary fermentation-gas loss; reusable vessels are not item tare.,475,0,BulkInfrastructureNotInUnit,Unspecified,,mass-material:twilight-beer,RecipeMassBalance,475,475,0,MicroUrgent,13,23,50,mass:recipe:twilight-beer:v1,focused-applied,true
v27.mass.explicit-semantic.2,food:vegetable-pie,MealPortion,1 vegetable-pie serving,One 475-gram vegetable-pie serving; reusable tableware is not item tare.,450,0,None,Unspecified,,mass-material:vegetable-pie,RecipeMassBalance,475,475,0,MicroUrgent,13,23,50,mass:recipe:vegetable-pie:v1,focused-applied,true
v27.mass.explicit-semantic.2,husbandry:bedding,OtherExplicitPhysicalUnit,1 husbandry-bedding bundle,One standardized authored animal-bedding bundle used as a physical husbandry input.,0,0,None,Unspecified,,,RecipeMassBalance,500,500,0,Ordinary,12,22,60,mass:semantic-authority:husbandry:bedding:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,material:alchemical-solvent,OtherExplicitPhysicalUnit,1 alchemical-solvent process measure,One authored alchemical-solvent process measure transferred in reusable production and warehouse vessels whose mass is bulk infrastructure outside the item unit.,0,0,BulkInfrastructureNotInUnit,Unspecified,,,RecipeMassBalance,300,300,0,Ordinary,20,36,50,mass:semantic-authority:material:alchemical-solvent:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.2,material:alcohol,OtherExplicitPhysicalUnit,1 alcohol measure,One 500-gram bulk alcohol measure transferred in reusable production vessels.,500,0,BulkInfrastructureNotInUnit,Unspecified,,mass-material:alcohol,RecipeMassBalance,500,500,0,MicroUrgent,12,22,50,mass:recipe:alcohol:v1,reviewed-audit-only,false
